"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","outdoor_RH"
"PT20180220002",2,"HH20180220","PT2018022000",0.834909363961818,-11.9646778042959,37.7973475093006
"PT20180220004",4,"HH20180220","PT2018022000",-0.77986602439024,-15.0607317073171,33.0349874259007
"PT20180222001",1,"HH20180222","PT2018022200",0.273354358880781,-17.5900243309002,24.784884574043
"PT20180223001",1,"HH20180223","PT2018022300",-0.0305726411192198,-17.5900243309002,25.3366621165302
"PT20180223002",2,"HH20180223","PT2018022300",1.16655236396182,-11.9646778042959,36.906414257991
"PT20180223004",4,"HH20180223","PT2018022300",-0.45350752439024,-15.0607317073171,32.2584324893514
"PT20180224001",1,"HH20180224","PT2018022400",-0.41180414111922,-17.5900243309002,26.0482177432297
"PT20180224002",2,"HH20180224","PT2018022400",0.785320863961818,-11.9646778042959,37.9326105628025
"PT20180225001",1,"HH20180225","PT2018022500",-2.53458714111922,-17.5900243309002,30.4406126281749
"PT20180225002",2,"HH20180225","PT2018022500",-1.33746213603818,-11.9646778042959,44.2611093104076
"PT20180225004",4,"HH20180225","PT2018022500",-2.95510402439024,-15.0607317073171,38.7747333863855
"PT20180225012",2,"HH20180225","PT2018022501",-1.33746213603818,-11.9646778042959,44.2611093104076
"PT20180226001",1,"HH20180226","PT2018022600",-2.16445226757452,-18.5027280441036,27.4173801669443
"PT20180226002",2,"HH20180226","PT2018022600",-1.31769435909237,-13.1038371990674,40.318779525529
"PT20180226004",4,"HH20180226","PT2018022600",-2.97556523961595,-16.3556229362668,34.8815843993273
"PT20180228001",1,"HH20180228","PT2018022800",-0.0288891411192198,-17.5900243309002,25.3335683065704
"PT20180229001",1,"HH20180229","PT2018022900",0.16851585888078,-17.5900243309002,24.9736918925851
"PT20180229002",2,"HH20180229","PT2018022900",1.36564086396182,-11.9646778042959,36.3828290454005
"PT20180229004",4,"HH20180229","PT2018022900",-0.28537852439024,-15.0607317073171,31.866324479584
"PT20180230001",1,"HH20180230","PT2018023000",-0.23048664111922,-17.5900243309002,25.7070578447118
"PT20180230002",2,"HH20180230","PT2018023000",0.950628863961818,-11.9646778042959,37.4837830811951
"PT20180230004",4,"HH20180230","PT2018023000",-0.65177052439024,-15.0607317073171,32.7277359975438
"PT20180232001",1,"HH20180232","PT2018023200",0.16698835888078,-17.5900243309002,24.9764546327663
"PT20180233001",1,"HH20180233","PT2018023300",-0.0166756411192197,-17.5900243309002,25.3111358443359
"PT20180234001",1,"HH20180234","PT2018023400",-0.33583864111922,-17.5900243309002,25.9046742805072
"PT20180234002",2,"HH20180234","PT2018023400",0.822409863961818,-11.9646778042959,37.8313918067929
"PT20180234011",1,"HH20180234","PT2018023401",-0.33583864111922,-17.5900243309002,25.9046742805072
"PT20180234012",2,"HH20180234","PT2018023401",0.822409863961818,-11.9646778042959,37.8313918067929
"PT20180235001",1,"HH20180235","PT2018023500",-1.34766114111922,-17.5900243309002,27.8911922660181
"PT20180235002",2,"HH20180235","PT2018023500",-0.150185136038182,-11.9646778042959,40.5881590979208
"PT20180235014",4,"HH20180235","PT2018023501",-1.77666702439024,-15.0607317073171,35.5386522630214
"PT20180238001",1,"HH20180238","PT2018023800",0.11083485888078,-17.5900243309002,25.0782542730782
"PT20180238002",2,"HH20180238","PT2018023800",1.31967286396182,-11.9646778042959,36.5029819660896
"PT20180239001",1,"HH20180239","PT2018023900",0.17342335888078,-17.5900243309002,24.964818157633
"PT20180239002",2,"HH20180239","PT2018023900",1.38309336396182,-11.9646778042959,36.3373264871511
"PT20180239004",4,"HH20180239","PT2018023900",-0.24307652439024,-15.0607317073171,31.7685058329854
"PT20180240001",1,"HH20180240","PT2018024000",-0.27407564111922,-17.5900243309002,25.7886166309712
"PT20180240002",2,"HH20180240","PT2018024000",0.923049363961818,-11.9646778042959,37.5582512255032
"PT20180240004",4,"HH20180240","PT2018024000",-0.71721902439024,-15.0607317073171,32.8843222572455
"PT20180242001",1,"HH20180242","PT2018024200",0.17455435888078,-17.5900243309002,24.96277358281
"PT20180242002",2,"HH20180242","PT2018024200",1.39096486396182,-11.9646778042959,36.3168244815162
"PT20180242044",4,"HH20180242","PT2018024204",-0.23699902439024,-15.0607317073171,31.7544797785741
"PT20180243001",1,"HH20180243","PT2018024300",-0.40325014111922,-17.5900243309002,26.032010052361
"PT20180243002",2,"HH20180243","PT2018024300",0.811775863961818,-11.9646778042959,37.860382020732
"PT20180243004",4,"HH20180243","PT2018024300",-0.81896352439024,-15.0607317073171,33.1294057097223
"PT20180244001",1,"HH20180244","PT2018024400",-0.13820614111922,-17.5900243309002,25.5353388988594
"PT20180244002",2,"HH20180244","PT2018024400",1.07174986396182,-11.9646778042959,37.1586825085618
"PT20180244004",4,"HH20180244","PT2018024400",-0.57109902439024,-15.0607317073171,32.5358694505418
"PT20180245001",1,"HH20180245","PT2018024500",0.11732185888078,-17.5900243309002,25.0664705395696
"PT20180245002",2,"HH20180245","PT2018024500",1.31367986396182,-11.9646778042959,36.5186792476242
"PT20180245004",4,"HH20180245","PT2018024500",-0.35173702439024,-15.0607317073171,32.0204474139563
"PT20180247001",1,"HH20180247","PT2018024700",0.13939585888078,-17.5900243309002,25.0264189470341
"PT20180247004",4,"HH20180247","PT2018024700",-0.37905652439024,-15.0607317073171,32.0841401559184
"PT20180248001",1,"HH20180248","PT2018024800",0.13404635888078,-17.5900243309002,25.0361186611887
"PT20180248002",2,"HH20180248","PT2018024800",1.33082686396182,-11.9646778042959,36.4737866461304
"PT20180248004",4,"HH20180248","PT2018024800",-0.28309702439024,-15.0607317073171,31.8610402190313
"PT20180252001",1,"HH20180252","PT2018025200",-1.34474914111922,-17.5900243309002,27.885237181036
"PT20180252002",2,"HH20180252","PT2018025200",-0.179526136038182,-11.9646778042959,40.6747311588433
"PT20180252044",4,"HH20180252","PT2018025204",-1.78997902439024,-15.0607317073171,35.5734864130427
"PT20180253001",1,"HH20180253","PT2018025300",-0.43240914111922,-17.5900243309002,26.0873052081094
"PT20180253002",2,"HH20180253","PT2018025300",0.748628363961818,-11.9646778042959,38.0330441496665
"PT20180253004",4,"HH20180253","PT2018025300",-0.85660502439024,-15.0607317073171,33.2205917220613
"PT20180254001",1,"HH20180254","PT2018025400",-1.21983214111922,-17.5900243309002,27.6311073627292
"PT20180254002",2,"HH20180254","PT2018025400",-0.00706813603818179,-11.9646778042959,40.1688156914739
"PT20180254004",4,"HH20180254","PT2018025400",-1.63517502439024,-15.0607317073171,35.1707396424597
"PT20180255001",1,"HH20180255","PT2018025500",0.16473935888078,-17.5900243309002,24.9805229462751
"PT20180257001",1,"HH20180257","PT2018025700",-1.44632464111922,-17.5900243309002,28.0937993755032
"PT20180257002",2,"HH20180257","PT2018025700",-0.242888136038182,-11.9646778042959,40.862386096111
"PT20180257004",4,"HH20180257","PT2018025700",-1.86734202439024,-15.0607317073171,35.7766793332035
"PT20180258001",1,"HH20180258","PT2018025800",0.16545435888078,-17.5900243309002,24.9792294718049
"PT20180258002",2,"HH20180258","PT2018025800",1.36257936396182,-11.9646778042959,36.3908176012553
"PT20180258044",4,"HH20180258","PT2018025804",-0.25506252439024,-15.0607317073171,31.796188133188
"PT20180259001",1,"HH20180259","PT2018025900",-0.13495614111922,-17.5900243309002,25.5293145046978
"PT20180260001",1,"HH20180260","PT2018026000",-0.35002814111922,-17.5900243309002,25.9314195608009
"PT20180260002",2,"HH20180260","PT2018026000",0.847096863961818,-11.9646778042959,37.7641858460609
"PT20180263001",1,"HH20180263","PT2018026300",-0.40137814111922,-17.5900243309002,26.0284645780507
"PT20180263002",2,"HH20180263","PT2018026300",0.812347863961818,-11.9646778042959,37.85882201537
"PT20180263004",4,"HH20180263","PT2018026300",-0.80826452439024,-15.0607317073171,33.1035384029663
"PT20180264001",1,"HH20180264","PT2018026400",-1.39989514111922,-17.5900243309002,27.9982523387285
"PT20180264002",2,"HH20180264","PT2018026400",-0.195256136038182,-11.9646778042959,40.7212279369744
"PT20180264004",4,"HH20180264","PT2018026400",-1.78906902439024,-15.0607317073171,35.5711039629921
"PT20180265001",1,"HH20180265","PT2018026500",0.11600235888078,-17.5900243309002,25.0688669316588
"PT20180265002",2,"HH20180265","PT2018026500",1.31398536396182,-11.9646778042959,36.517878878937
"PT20180265004",4,"HH20180265","PT2018026500",-0.41494952439024,-15.0607317073171,32.1680356656725
"PT20180267001",1,"HH20180267","PT2018026700",-1.24764564111922,-17.5900243309002,27.6874670112885
"PT20180267002",2,"HH20180267","PT2018026700",-0.0479141360381818,-11.9646778042959,40.2880034645734
"PT20180267012",2,"HH20180267","PT2018026701",-0.0479141360381818,-11.9646778042959,40.2880034645734
"PT20180267014",4,"HH20180267","PT2018026701",-1.67258252439024,-15.0607317073171,35.2675941376199
"PT20180268001",1,"HH20180268","PT2018026800",-0.0583926411192197,-17.5900243309002,25.3878485898829
"PT20180268002",2,"HH20180268","PT2018026800",1.12660336396182,-11.9646778042959,37.0124847091895
"PT20180268004",4,"HH20180268","PT2018026800",-0.48983602439024,-15.0607317073171,32.3438611996045
"PT20180269001",1,"HH20180269","PT2018026900",-0.10102614111922,-17.5900243309002,25.4665142427878
"PT20180269002",2,"HH20180269","PT2018026900",1.10500386396182,-11.9646778042959,37.0699759647405
"PT20180269004",4,"HH20180269","PT2018026900",-0.51854652439024,-15.0607317073171,32.4115539002556
"PT20180272001",1,"HH20180272","PT2018027200",-0.17500264111922,-17.5900243309002,25.6036576143314
"PT20180272002",2,"HH20180272","PT2018027200",1.02212236396182,-11.9646778042959,37.2915062040555
"PT20180272004",4,"HH20180272","PT2018027200",-0.60530202439024,-15.0607317073171,32.617063464368
"PT20180273001",1,"HH20180273","PT2018027300",-2.68759064111922,-17.5900243309002,30.787711045973
"PT20180274001",1,"HH20180274","PT2018027400",-1.38016114111922,-17.5900243309002,27.9577513964025
"PT20180274002",2,"HH20180274","PT2018027400",-0.162593636038182,-11.9646778042959,40.6247459266621
"PT20180274004",4,"HH20180274","PT2018027400",-1.80050902439024,-15.0607317073171,35.6010676810132
"PT20180275001",1,"HH20180275","PT2018027500",-0.14580464111922,-17.5900243309002,25.5494301098877
"PT20180275002",2,"HH20180275","PT2018027500",1.02916186396182,-11.9646778042959,37.2726334444387
"PT20180275004",4,"HH20180275","PT2018027500",-0.56458602439024,-15.0607317073171,32.5204338480857
"PT20180277001",1,"HH20180277","PT2018027700",-1.25176664111922,-17.5900243309002,27.6958284414266
"PT20180277002",2,"HH20180277","PT2018027700",-0.030890636038182,-11.9646778042959,40.2382814556719
"PT20180277004",4,"HH20180277","PT2018027700",-1.66210452439024,-15.0607317073171,35.2404348925678
"PT20180278001",1,"HH20180278","PT2018027800",-0.0305401411192199,-17.5900243309002,25.336602386487
"PT20180278002",2,"HH20180278","PT2018027800",1.15533986396182,-11.9646778042959,36.936150864741
"PT20180278004",4,"HH20180278","PT2018027800",-0.46088502439024,-15.0607317073171,32.2757607893178
"PT20180279001",1,"HH20180279","PT2018027900",-0.128683641119219,-17.5900243309002,25.5176918978593
"PT20180279002",2,"HH20180279","PT2018027900",1.06736236396182,-11.9646778042959,37.17040401002
"PT20180280001",1,"HH20180280","PT2018028000",-2.68181864111922,-17.5900243309002,30.7745372696487
"PT20180280002",2,"HH20180280","PT2018028000",-1.48469363603818,-11.9646778042959,44.7418156913583
"PT20180280004",4,"HH20180280","PT2018028000",-3.16965602439024,-15.0607317073171,39.398492456096
"PT20180284001",1,"HH20180284","PT2018028400",-1.13232264111922,-17.5900243309002,27.4546143661554
"PT20180284004",4,"HH20180284","PT2018028400",-1.55541352439024,-15.0607317073171,34.9652100900248
"PT20180285001",1,"HH20180285","PT2018028500",-0.0745711411192198,-17.5900243309002,25.4176686203752
"PT20180285011",1,"HH20180285","PT2018028501",-0.0745711411192198,-17.5900243309002,25.4176686203752
"PT20180285012",2,"HH20180285","PT2018028501",1.12255386396182,-11.9646778042959,37.0232556686169
"PT20180285014",4,"HH20180285","PT2018028501",-0.49671952439024,-15.0607317073171,32.3600765406031
"PT20180286001",1,"HH20180286","PT2018028600",-2.16112766380016,-18.5022950621781,27.4116599006246
"PT20180286002",2,"HH20180286","PT2018028600",-1.31070906113424,-13.1035121258359,40.2991993525116
"PT20180286004",4,"HH20180286","PT2018028600",-2.96778225604576,-16.3547993425972,34.863805680291
"PT20180287001",1,"HH20180287","PT2018028700",-0.10355464111922,-17.5900243309002,25.471188249486
"PT20180287002",2,"HH20180287","PT2018028700",1.09357036396182,-11.9646778042959,37.1004487028905
"PT20180288001",1,"HH20180288","PT2018028800",0.15687435888078,-17.5900243309002,24.9947560890751
"PT20180288002",2,"HH20180288","PT2018028800",1.32417736396182,-11.9646778042959,36.4911884154773
"PT20180288004",4,"HH20180288","PT2018028800",-0.36795452439024,-15.0607317073171,32.0582399316728
"PT20180289001",1,"HH20180289","PT2018028900",-0.12850814111922,-17.5900243309002,25.5173667904876
"PT20180289002",2,"HH20180289","PT2018028900",1.06861686396182,-11.9646778042959,37.1670521084342
"PT20180289012",2,"HH20180289","PT2018028901",1.06861686396182,-11.9646778042959,37.1670521084342
"PT20180290001",1,"HH20180290","PT2018029000",-0.40913264111922,-17.5900243309002,26.043154712725
"PT20180290002",2,"HH20180290","PT2018029000",0.773802863961818,-11.9646778042959,37.9641054333511
"PT20180290004",4,"HH20180290","PT2018029000",-0.84597752439024,-15.0607317073171,33.1948184798893
"PT20180292001",1,"HH20180292","PT2018029200",-2.54089864111922,-17.5900243309002,30.4548443040985
"PT20180292002",2,"HH20180292","PT2018029200",-1.35776813603818,-11.9646778042959,44.3270648086339
"PT20180293001",1,"HH20180293","PT2018029300",-0.36179314111922,-17.5900243309002,25.9536183006117
"PT20180293002",2,"HH20180293","PT2018029300",0.830879363961818,-11.9646778042959,37.8083201009491
"PT20180293004",4,"HH20180293","PT2018029300",-0.71532102439024,-15.0607317073171,32.8797695467952
"PT20180294001",1,"HH20180294","PT2018029400",0.20785385888078,-17.5900243309002,24.902659613208
"PT20180294002",2,"HH20180294","PT2018029400",1.40497886396182,-11.9646778042959,36.2803556899865
"PT20180294004",4,"HH20180294","PT2018029400",-0.35337502439024,-15.0607317073171,32.024262281203
"PT20180295001",1,"HH20180295","PT2018029500",-0.0199841411192196,-17.5900243309002,25.3172103614842
"PT20180295002",2,"HH20180295","PT2018029500",1.17714086396182,-11.9646778042959,36.878357041248
"PT20180295004",4,"HH20180295","PT2018029500",-0.44193102439024,-15.0607317073171,32.2312624351621
"PT20180296001",1,"HH20180296","PT2018029600",-1.95361314572934,-18.5402319149115,26.9083842406366
"PT20180296002",2,"HH20180296","PT2018029600",-1.11464420469302,-13.1511366211672,39.5715688657569
"PT20180296004",4,"HH20180296","PT2018029600",-2.80548397788822,-16.4086123526485,34.2918568439377
"PT20180297001",1,"HH20180297","PT2018029700",-2.54173714111922,-17.5900243309002,30.4567355779395
"PT20180297002",2,"HH20180297","PT2018029700",-1.34461213603818,-11.9646778042959,44.284320612063
"PT20180297004",4,"HH20180297","PT2018029700",-2.96225402439024,-15.0607317073171,38.7953425511254
"PT20180299001",1,"HH20180299","PT2018029900",-0.0443396411192194,-17.5900243309002,25.3619778685269
"PT20180299002",2,"HH20180299","PT2018029900",1.16417986396182,-11.9646778042959,36.9127041263348
"PT20180299014",4,"HH20180299","PT2018029901",-0.45176552439024,-15.0607317073171,32.2543423847942
"PT20180300001",1,"HH20180300","PT2018030000",-0.19657614111922,-17.5900243309002,25.6438069641018
"PT20180300002",2,"HH20180300","PT2018030000",1.00054886396182,-11.9646778042959,37.3494106615801
"PT20180300004",4,"HH20180300","PT2018030000",-0.61665752439024,-15.0607317073171,32.6440699780059
"PT20180302001",1,"HH20180302","PT2018030200",-1.99207141434862,-18.5183263889902,27.0350536565599
"PT20180302002",2,"HH20180302","PT2018030200",-1.1565934010737,-13.1236414680087,39.7818170790737
"PT20180303001",1,"HH20180303","PT2018030300",-2.00081143974114,-18.518936466633,27.0510771733692
"PT20180303002",2,"HH20180303","PT2018030300",-1.17061485328778,-13.124423129656,39.8201568157487
"PT20180303004",4,"HH20180303","PT2018030300",-2.8266390809898,-16.3785766493775,34.4318803900108
"PT20180304001",1,"HH20180304","PT2018030400",-2.02261581357582,-18.5179205649117,27.0969421916895
"PT20180304011",1,"HH20180304","PT2018030401",-2.02261581357582,-18.5179205649117,27.0969421916895
"PT20180304014",4,"HH20180304","PT2018030401",-2.84028072576354,-16.3771645052074,34.4708274714504
"PT20180305001",1,"HH20180305","PT2018030500",-2.01251976039445,-18.5177759100962,27.0771098351931
"PT20180305004",4,"HH20180305","PT2018030500",-2.85318585731099,-16.3770796029581,34.5041168505798
"PT20180306001",1,"HH20180306","PT2018030600",-2.016856832163,-18.5172843063929,27.0869019692838
"PT20180306002",2,"HH20180306","PT2018030600",-1.16267968132788,-13.1218907069071,39.805195078541
"PT20180306004",4,"HH20180306","PT2018030600",-2.83304679001803,-16.3758956012479,34.4559646497605
"PT20180307001",1,"HH20180307","PT2018030700",-2.00883359913884,-18.5172664762851,27.0709232533155
"PT20180307002",2,"HH20180307","PT2018030700",-1.15923037074674,-13.1218135800146,39.7953923666632
"PT20180307004",4,"HH20180307","PT2018030700",-2.83004042946283,-16.3758293190774,34.4484657143744
"PT20180308001",1,"HH20180308","PT2018030800",-1.87284334675409,-18.5278918723093,26.7768042955542
"PT20180308002",2,"HH20180308","PT2018030800",-1.0335611508301,-13.1352951640412,39.388048837486
"PT20180309001",1,"HH20180309","PT2018030900",-1.87047606942436,-18.528161993613,26.7715216761044
