hh_id,ptc_id,wave,wealth_index
HH20190261,PT2019026100,4,-2.5527076979726533
HH20210234,PT2021023404,4,-1.1391277389721213
HH20180379,PT2018037901,4,-7.841690112131586
HH20180421,PT2018042101,4,0.33571313251500934
HH20180424,PT2018042400,4,2.211114631653779
HH20180456,PT2018045600,4,-4.533086579173014
HH20180457,PT2018045700,4,2.1493240371370668
HH20180458,PT2018045800,4,4.8946304747105245
HH20190205,PT2019020500,4,0.7154602917526511
HH20210127,PT2021012704,4,2.293470973908412
HH20210286,PT2021028604,4,-1.6088422316366342
HH20180380,PT2018038000,4,8.13813957634361
HH20180455,PT2018045500,4,-4.7145849465628045
HH20180553,PT2018055300,4,1.9131898877382023
HH20180554,PT2018055400,4,7.473597581361485
HH20180556,PT2018055600,4,-8.673926356852496
HH20180557,PT2018055700,4,-3.08772416352895
HH20180894,PT2018089400,4,1.232915067565641
HH20180895,PT2018089500,4,1.209021277557254
HH20180897,PT2018089700,4,-2.0195737658695236
HH20180924,PT2018092400,4,7.008287545352599
HH20180926,PT2018092600,4,2.042346439437882
HH20180927,PT2018092700,4,3.1455192754949644
HH20180928,PT2018092800,4,4.253159039774113
HH20181157,PT2018115700,4,-3.171384440600666
HH20181166,PT2018116600,4,-0.32107498484703806
HH20190146,PT2019014600,4,-0.3408649799737273
HH20190270,PT2019027000,4,2.828226414689514
HH20190287,PT2019028700,4,-1.36191681527321
HH20210265,PT2021026504,4,-4.284826743965438
HH20210294,PT2021029404,4,4.986086712000984
HH20180425,PT2018042500,4,3.4935175196042016
HH20180435,PT2018043500,4,2.587434111842953
HH20180437,PT2018043700,4,1.074241691504884
HH20180438,PT2018043800,4,1.0289230790365675
HH20180462,PT2018046201,4,-1.1627766908869004
HH20180463,PT2018046304,4,2.612889199130541
HH20180501,PT2018050100,4,4.871546688811157
HH20180502,PT2018050200,4,2.056932313644751
HH20180503,PT2018050300,4,3.4926731579597985
HH20180504,PT2018050404,4,-3.300579572174315
HH20180505,PT2018050500,4,-0.30520032047104023
HH20181155,PT2018115500,4,4.7924236986043525
HH20181159,PT2018115900,4,-0.7323586620050944
HH20181160,PT2018116000,4,4.616600154994643
HH20190133,PT2019013300,4,-0.07228970452790551
HH20190159,PT2019015900,4,-1.8292642490159818
HH20190165,PT2019016500,4,-3.7040238529203338
HH20190216,PT2019021600,4,0.016697094827964526
HH20210223,PT2021022304,4,-2.112450068001144
HH20210385,PT2021038504,4,-2.5180421565988285
HH20180415,PT2018041500,4,-1.9953385055574657
HH20180416,PT2018041600,4,0.8798965092896666
HH20180417,PT2018041700,4,1.1864960780634026
HH20180418,PT2018041800,4,-2.650459585538186
HH20180419,PT2018041901,4,2.1139621723061177
HH20180565,PT2018056500,4,-0.735762467184267
HH20180566,PT2018056600,4,-3.3400154264239807
HH20180567,PT2018056704,4,-3.0298545477131724
HH20180568,PT2018056800,4,4.249653603386037
HH20180569,PT2018056900,4,-2.8764897490050476
HH20180603,PT2018060300,4,-0.3571585943382285
HH20180607,PT2018060700,4,-6.815085257700418
HH20180608,PT2018060800,4,-8.806986770374545
HH20180671,PT2018067100,4,-2.042256882498412
HH20180672,PT2018067200,4,-4.002001307947297
HH20180673,PT2018067301,4,-0.3961230319475678
HH20190295,PT2019029500,4,-4.258445138392323
HH20210233,PT2021023304,4,1.0269419157829658
HH20210297,PT2021029704,4,3.0618695247137486
HH20210325,PT2021032504,4,4.34149339396026
