ptc_id,wave,ID_VILLAGE,outdoor_temp_seasonal,outdoor_temp_24h,outdoor_dew_seasonal,outdoor_dew_24h
PT2018053800,2,10889,-1.31053961,-1.685338735,-12.52581749,-7.165979492
PT2018053900,2,10883,-1.810308125,-3.509708843,-12.47262212,-12.61384087
PT2018054100,2,10883,-1.723705013,-3.413813594,-12.47756358,-12.60478765
PT2018054200,2,10883,-1.711289478,-3.397749304,-12.47853612,-12.60073168
PT2018054300,2,10883,-1.749182617,-3.443108821,-12.47360136,-12.6075192
PT2018054400,2,10888,-1.399579567,-2.983449354,-12.5176466,-13.45579791
PT2018054500,2,10888,-1.397255538,-3.50677013,-12.51834498,-17.08338926
PT2018054600,2,10888,-1.397181734,-3.507332199,-12.51803288,-17.08363662
PT2018054700,2,10888,-1.396301724,-3.507533038,-12.51797406,-17.08418499
PT2018054800,2,12305,1.896157864,-1.049641343,-11.9646778,-9.053209577
PT2018054900,2,12305,1.921637864,-3.476696351,-11.9646778,-14.82103316
PT2018054901,2,12305,1.921637864,-1.029636602,-11.9646778,-9.025951373
PT2018055000,2,12305,1.909105864,-1.039253485,-11.9646778,-9.03468464
PT2018055100,2,12305,1.907266364,-1.03955466,-11.9646778,-9.044686193
PT2018055200,2,12305,1.915378364,-3.479779922,-11.9646778,-14.82123935
PT2018055300,2,12318,1.806756864,-3.64519129,-11.9646778,-11.06286746
PT2018055400,2,12318,1.781413364,-3.670347394,-11.9646778,-11.06563478
PT2018055500,2,12318,1.808706864,-3.643243441,-11.9646778,-11.06276706
PT2018055600,2,12318,1.763284864,-3.688750325,-11.9646778,-11.06641452
PT2018055700,2,12318,1.790630364,-3.661312145,-11.9646778,-11.06515679
PT2018055900,2,12309,2.143188357,-3.724220793,-12.75476972,-10.91856386
PT2018056000,2,12306,1.704381864,-3.418698986,-11.9646778,-9.450667089
PT2018056100,2,12306,1.710212364,-3.413562193,-11.9646778,-9.44888163
PT2018056200,2,12306,1.609566364,-3.511897025,-11.9646778,-9.456269471
PT2018056300,2,12306,1.684641364,-3.438600161,-11.9646778,-9.450704199
PT2018056400,2,12306,1.723777864,-3.40033513,-11.9646778,-9.447781957
PT2018056500,2,12317,1.853985864,-3.596440991,-11.9646778,-11.058167
PT2018056600,2,12317,1.863027364,-3.586859248,-11.9646778,-11.06373161
PT2018056700,2,12317,1.860258364,-3.589752375,-11.9646778,-11.06317961
PT2018056800,2,12317,1.880174364,-3.56971931,-11.9646778,-11.0630446
PT2018056900,2,12317,1.848025364,-3.602225858,-11.9646778,-11.06063675
PT2018057000,2,12316,1.967423864,-3.836076806,-11.9646778,-14.47642614
PT2018057200,2,12316,1.979942864,-3.820099949,-11.9646778,-14.46768889
PT2018057501,2,12311,2.419161096,-6.604579443,-12.76144334,-16.51244155
PT2018057700,2,12311,2.429148929,-9.759942826,-12.76190343,-24.15519227
PT2018057701,2,12311,2.429148929,-6.594595252,-12.76190343,-16.512008260000002
PT2018057800,2,12316,1.981892864,-3.817819683,-11.9646778,-14.46698633
PT2018057900,2,12311,2.412903767,-9.775106991,-12.76054324,-24.15476094
PT2018058000,2,12308,1.327537864,-7.40864593,-11.9646778,-16.25454684
PT2018058100,2,12308,1.233989864,-7.501936289,-11.9646778,-16.25377984
PT2018058200,2,12308,1.307452864,-7.427844358,-11.9646778,-16.25190749
PT2018058300,2,12308,1.247685364,-7.486427409,-11.9646778,-16.24838134
PT2018058400,2,12308,1.204336864,-7.528775288,-11.9646778,-16.24540246
PT2018058500,2,12308,1.334330364,-7.403969333,-11.9646778,-16.26084596
PT2018058600,2,12308,1.267880864,-7.470279888,-11.9646778,-16.26043231
PT2018058700,2,12308,1.339751364,-7.398871036,-11.9646778,-16.26180665
PT2018058800,2,12308,1.342019864,-7.396402709,-11.9646778,-16.26121176
PT2018058900,2,12308,1.373135364,-7.365406895,-11.9646778,-16.26156807
PT2018059000,2,12304,1.712279364,-1.227442727,-11.9646778,-9.123866787
PT2018059101,2,12304,1.715665864,-1.224633378,-11.9646778,-9.121292155
PT2018059200,2,12304,1.713306364,-1.225696367,-11.9646778,-9.126266926
PT2018059300,2,12061,-2.053329087,-5.615775596,-13.6124105,-17.16833734
PT2018059400,2,12061,-1.944064087,-8.042590721,-13.6124105,-19.48994177
PT2018059401,2,12061,-1.944064087,-5.503943757,-13.6124105,-17.16269308
PT2018059600,2,12068,-1.949797087,-7.974165474,-13.6124105,-19.41392822
PT2018059700,2,12068,-1.927768587,-7.962534071,-13.6124105,-19.42458543
PT2018059800,2,12304,1.704147864,-3.647439807,-11.9646778,-14.84459465
PT2018059900,2,12061,-1.952228087,-5.517596438,-13.6124105,-17.17476222
PT2018060100,2,12316,1.979390364,-3.821143439,-11.9646778,-14.47020358
PT2018060200,2,12316,1.974027864,-3.826452761,-11.9646778,-14.47114373
PT2018060300,2,12317,1.837384864,-3.613053028,-11.9646778,-11.05993593
PT2018060500,2,12317,1.844586864,-3.606003941,-11.9646778,-11.0584955
PT2018060600,2,12317,1.848577864,-3.601869549,-11.9646778,-11.0589143
PT2018060700,2,12317,1.848330864,-9.404616793,-11.9646778,-22.46361744
PT2018060701,2,12317,1.848330864,-3.602417614,-11.9646778,-11.05787447
PT2018060800,2,12317,1.849793364,-3.600956886,-11.9646778,-11.0575541
PT2018061000,2,12306,1.766261864,-3.359773174,-11.9646778,-9.441676936
PT2018061100,2,12306,1.738864364,-3.386430725,-11.9646778,-9.444252108
PT2018061201,2,12306,1.725812364,-3.399443313,-11.9646778,-9.444459483
PT2018061300,2,12306,1.696939364,-3.426128442,-11.9646778,-9.4507884700000009
PT2018061600,2,10895,-1.141789971,-1.552816886,-12.57069455,-6.851398499
PT2018061800,2,10895,-1.118687579,-1.531141944,-12.57153418,-6.842093052
PT2018061901,2,10895,-1.111322918,-2.562762723,-12.57199993,-13.21165718
PT2018062000,2,10895,-1.061756657,-1.475975713,-12.57286654,-6.829786364
PT2018062100,2,10897,-1.540783202,-5.534090361,-12.54886423,-16.83579457
PT2018062200,2,10897,-1.538310968,-5.529183017,-12.54897696,-16.83283183
PT2018062300,2,10886,-1.614144325,-5.336324657,-12.49583279,-15.72576839
PT2018062400,2,10886,-1.640233511,-0.078906218,-12.49526927,-9.7858982
PT2018062500,2,10886,-1.585260029,-5.303618031,-12.49766867,-15.72296687
PT2018062601,2,10898,-1.947914027,-5.922906871,-12.58690882,-16.81078676
PT2018062700,2,10885,-1.485363773,-3.635052598,-12.50324247,-17.10018233
PT2018062800,2,10885,-1.511152093,-3.660621145,-12.50436423,-17.1003789
PT2018063000,2,10885,-1.503604244,-3.653250652,-12.50393105,-17.10035111
PT2018063100,2,10885,-1.485721694,-3.631909074,-12.50536703,-17.09894936
PT2018063300,2,10891,-1.420769389,-2.886586426,-12.52405331,-12.34592016
PT2018063400,2,10886,-1.709037283,-0.14735194,-12.49175537,-9.788690778
PT2018063500,2,10886,-1.661277511,-5.388649064,-12.49266108,-15.72887705
PT2018063501,2,10886,-1.661277511,-0.099791056,-12.49266108,-9.786177533
PT2018063600,2,10886,-1.654428598,-5.381162728,-12.49297176,-15.72841622
PT2018063700,2,10883,-1.810393593,-3.509045041,-12.47284062,-12.61301924
PT2018063800,2,10883,-1.677013313,-3.36425629,-12.47737947,-12.60111779
PT2018063900,2,10883,-1.706773843,-3.398917145,-12.47634161,-12.60670033
PT2018064000,2,12061,-1.945383587,-5.50931674,-13.6124105,-17.17160634
PT2018064100,2,12070,-2.032633087,-1.547671999,-13.6124105,-6.070464096
PT2018064200,2,12070,-2.015895587,-1.53110632,-13.6124105,-6.066661447
PT2018064300,2,12070,-2.082520587,-1.597144245,-13.6124105,-6.079654279
PT2018064400,2,12070,-2.017026587,-1.5322304390000001,-13.6124105,-6.066813746
PT2018064500,2,12070,-2.101429087,-1.617216088,-13.6124105,-6.053907799
PT2018064600,2,12061,-1.929393587,-8.02619802,-13.6124105,-19.48817648
PT2018064800,2,12061,-1.943186587,-5.506094379,-13.6124105,-17.16935166
PT2018064900,2,12073,-2.240964587,-6.769013167,-13.6124105,-18.02637414
PT2018065000,2,12073,-2.255758587,-6.781394833,-13.6124105,-18.01893119
PT2018065100,2,12073,-2.240152087,-6.767281427,-13.6124105,-18.02353794
PT2018065200,2,12073,-2.245677087,-6.772654969,-13.6124105,-18.02307064
PT2018065301,2,12073,-2.235719087,-6.761422402,-13.6124105,-18.01913813
PT2018065400,2,12073,-2.242791087,-6.767537545,-13.6124105,-18.01618587
PT2018065500,2,12304,1.744824864,-1.198732149,-11.9646778,-9.10257846
PT2018065600,2,12304,1.745864864,-1.1974248220000001,-11.9646778,-9.104137469
PT2018065701,2,12304,1.739722364,-1.207409164,-11.9646778,-9.0776958230000009
PT2018065901,2,12311,2.427466234,-6.596173048,-12.76080192,-16.51237227
PT2018066100,2,12311,2.469912932,-6.553494034,-12.76058032,-16.51096878
PT2018066301,2,12311,2.513764058,-6.509816267,-12.76361877,-16.50914158
PT2018066400,2,12311,2.489961699,-6.533274435,-12.75977682,-16.51057922
PT2018066500,2,12316,1.971356364,-3.832374612,-11.9646778,-14.47576532
PT2018066600,2,12316,1.968814864,-3.834793598,-11.9646778,-14.47622389
PT2018066700,2,12316,1.961606364,-3.842798919,-11.9646778,-14.48320435
PT2018066800,2,12316,1.960982364,-3.843592973,-11.9646778,-14.4845386
PT2018066900,2,12315,1.960312864,-3.838503808,-11.9646778,-14.49223722
PT2018067000,2,12315,1.990706864,-3.411569273,-11.9646778,-14.82592843
PT2018067001,2,12315,1.990706864,-3.807686815,-11.9646778,-14.47818994
PT2018067100,2,12317,1.847115364,-3.60322928,-11.9646778,-11.05974332
PT2018067200,2,12317,1.866686864,-3.583526491,-11.9646778,-11.05961381
PT2018067300,2,12317,1.884873864,-3.565067051,-11.9646778,-11.06233421
PT2018067500,2,12317,1.869494864,-3.580700024,-11.9646778,-11.05969711
PT2018067600,2,12306,1.590696864,-3.529886359,-11.9646778,-9.458877339
PT2018067700,2,12306,1.609696364,-3.511945134,-11.9646778,-9.455797228
PT2018067800,2,12306,1.684257864,-3.677501529,-11.9646778,-14.83286369
PT2018067900,2,12306,1.740781864,-3.383741497,-11.9646778,-9.446470234
PT2018068000,2,12306,1.696471364,-3.426412804,-11.9646778,-9.451318363
PT2018068101,2,10895,-1.087602733,-1.501363546,-12.57232842,-6.833515798
PT2018068200,2,10895,-1.09319683,-1.506435931,-12.57294928,-6.834319589
PT2018068300,2,10895,-1.158605759,-1.568359995,-12.56959309,-6.860701231
PT2018068400,2,10895,-1.130537032,-1.542183896,-12.57034566,-6.849359419
PT2018068500,2,10895,-1.123415585,-1.535454259,-12.57125349,-6.844903028
PT2018068600,2,10888,-1.428315557,-3.539817544,-12.51594582,-17.08377562
PT2018068700,2,10888,-1.418119535,-3.529249064,-12.5164288,-17.08371237
PT2018068800,2,10888,-1.424794811,-3.534999358,-12.51630002,-17.08319469
PT2018068900,2,10888,-1.409098236,-3.516664118,-12.51723966,-17.08207222
PT2018069000,2,10888,-1.423499695,-3.532519758,-12.51641678,-17.08260819
PT2018069100,2,10888,-1.419787503,-3.53081328,-12.51636983,-17.08364222
PT2018069200,2,10885,-1.518601277,-3.67461814,-12.50160707,-17.10301803
PT2018069201,2,10885,-1.518601277,-5.263453975,-12.50160707,-15.7593173
PT2018069300,2,10889,-1.313451945,-1.688249004,-12.52696546,-7.162309652
PT2018069400,2,10898,-1.928185098,-5.902644153,-12.5874936,-16.8101019
PT2018069500,2,10886,-1.583890656,-0.023003409,-12.49912539,-9.781968776
PT2018069600,2,10886,-1.664566578,-0.103138796,-12.49431653,-9.786718081
PT2018069700,2,10892,-1.436910344,-1.761933918,-12.54006128,-13.68973502
PT2018069800,2,12316,1.965194364,-3.839098424,-11.9646778,-14.48169322
PT2018070000,2,10883,-1.690306962,-3.380299376,-12.47636851,-12.60403092
PT2018070100,2,14285,0.772678364,0.430332643,-11.9646778,-13.21720915
PT2018070200,2,14285,0.721516864,0.379171143,-11.9646778,-13.21765759
PT2018070300,2,14285,0.791690864,0.449345143,-11.9646778,-13.2171369
PT2018070500,2,14285,0.548584364,0.206238643,-11.9646778,-13.21872381
PT2018070700,2,14290,0.797222364,-3.848523339,-11.9646778,-14.61563704
PT2018071000,2,14290,0.792873864,-3.854991679,-11.9646778,-14.61095524
PT2018071100,2,12110,-1.242188442,-5.682098038,-13.15070762,-15.85746353
PT2018071200,2,12110,-1.170086627,-4.660781991,-13.15053989,-15.76773294
PT2018071300,2,12103,-2.349856606,-8.37593364,-13.06012364,-17.91863732
PT2018071400,2,12103,-1.665291351,-7.716253536,-13.09229269,-18.04284324
PT2018071500,2,121071,-1.267683338,-5.696578734,-13.10947401,-15.69886232
PT2018071600,2,121071,-1.270441634,-5.442077807,-13.1095044,-11.36800601
PT2018071700,2,121071,-1.250374545,-5.422581028,-13.11015634,-11.37578603
PT2018071900,2,121071,-1.258663446,-5.429887338,-13.10899598,-11.36219693
PT2018072000,2,12108,-1.082400171,-6.136491881,-13.13318629,-14.1950835
PT2018072200,2,12108,-1.151025241,-6.2072895,-13.13430499,-14.20514207
PT2018072300,2,12108,-1.134013289,-6.189879784,-13.13406851,-14.20326113
PT2018072400,2,12108,-1.028248686,-6.08208396,-13.13419465,-14.1954087
PT2018072600,2,121072,-1.293173644,-4.019652276,-13.1179978,-12.07966014
PT2018072700,2,121072,-1.198569665,-3.922185554,-13.11851661,-12.0751852
PT2018072701,2,121072,-1.198569665,-5.631925085,-13.11851661,-15.73820211
PT2018072800,2,121072,-1.241739222,-3.967093252,-13.11882023,-12.07922979
PT2018072900,2,121072,-1.198209089,-3.921892167,-13.119523,-12.07747686
PT2018072901,2,121072,-1.198209089,-5.631109675,-13.119523,-15.74048616
PT2018073001,2,12105,-1.039419504,-11.30453683,-13.1362675,-26.06528515
PT2018073100,2,12105,-1.034093281,-11.30596542,-13.13682366,-26.06927856
PT2018073200,2,12105,-1.071851549,-11.33697367,-13.13691856,-26.06576716
PT2018073300,2,12305,1.937543364,-1.011584669,-11.9646778,-9.025674062
PT2018073400,2,12305,1.942925364,-1.006496077,-11.9646778,-9.023427502
PT2018073501,2,10894,-1.135874829,-1.5084728,-12.55401618,-13.72774698
PT2018073801,2,10885,-1.538022544,-3.693322659,-12.50266319,-17.10293907
PT2018073900,2,10885,-1.524125131,-3.679929411,-12.50193908,-17.10299985
PT2018074100,2,10885,-1.545101838,-3.702896051,-12.50181965,-17.10400096
PT2018074200,2,10885,-1.514673318,-3.668283257,-12.50265519,-17.10205813
PT2018074300,2,12061,-1.9653125870000001,-5.528403784,-13.6124105,-17.16975495
PT2018074400,2,12123,-3.133180415,-7.991379547,-12.93871425,-13.62400712
PT2018074500,2,12111,-1.671909087,-13.22968586,-13.6124105,-24.26241834
PT2018074600,2,12103,-2.303935439,-8.590221492,-13.06083529,-16.10079291
PT2018074601,2,12103,-2.303935439,-8.331598481,-13.06083529,-17.92290077
PT2018074700,2,12110,-1.230627645,-4.730250794,-13.15088291,-15.77679166
PT2018074800,2,12110,-1.186613632,-4.683446753,-13.15035647,-15.77357315
PT2018075000,2,14285,0.778053864,-2.024253328,-11.9646778,-16.12012529
PT2018075100,2,14285,0.732072864,0.389727143,-11.9646778,-13.21694777
PT2018075200,2,14285,0.703511864,0.361166143,-11.9646778,-13.21823949
PT2018075300,2,14290,0.799607864,-3.846789655,-11.9646778,-14.61419746
PT2018075400,2,14290,0.801265364,-3.844535361,-11.9646778,-14.61551552
PT2018075500,2,14290,0.798970864,-3.846827042,-11.9646778,-14.61552174
PT2018075600,2,14290,0.797404364,-3.848602279,-11.9646778,-14.61506073
PT2018075700,2,14290,0.800725864,-3.844918402,-11.9646778,-14.61586107
PT2018075800,2,12110,-1.167632962,-4.658549872,-13.15061227,-15.76801693
PT2018075900,2,12110,-1.116363864,-4.611067482,-13.15192,-15.77293497
PT2018076000,2,12110,-1.1289383,-4.625982096,-13.15229412,-15.77557146
PT2018076100,2,12110,-1.106454018,-5.545651416,-13.15348794,-15.86494134
PT2018076400,2,12124,-3.282404966,-6.22660329,-12.92254194,-13.68571227
PT2018076500,2,12124,-3.257792871,-6.20639445,-12.92080429,-13.68580566
PT2018076600,2,12124,-3.22345247,-6.167135578,-12.92128723,-13.67990828
PT2018076800,2,12124,-3.227451725,-6.170605535,-12.92183797,-13.68125373
PT2018076900,2,12067,-1.830762587,-4.558012737,-13.6124105,-15.08001999
PT2018077000,2,12067,-1.869743087,-4.599585117,-13.6124105,-15.09148321
PT2018077100,2,12060,-2.087181087,-5.400739733,-13.6124105,-12.69796392
PT2018077200,2,12060,-2.088416087,-5.402171937,-13.6124105,-12.69865195
PT2018077300,2,12060,-2.236655087,-5.60235969,-13.6124105,-12.87989528
PT2018077400,2,12060,-2.299789587,-5.66877642,-13.6124105,-12.89134661
PT2018077500,2,12103,-1.507551598,-7.564701423,-13.0938521,-18.05632881
PT2018077600,2,12074,-1.726431087,-7.72864464,-13.6124105,-17.62964299
PT2018077700,2,121071,-1.277596292,-5.449227865,-13.10544091,-11.34942184
PT2018077800,2,12103,-2.2417055870000002,-7.526493011,-13.6124105,-18.28986113
PT2018077900,2,12111,-1.656712087,-13.22850399,-13.6124105,-24.27928546
PT2018078000,2,12105,-1.03905964,-11.31371529,-13.1374975,-26.07125137
PT2018078100,2,12105,-1.039558785,-11.30754981,-13.13730654,-26.06757494
PT2018078200,2,12105,-1.042216068,-11.3105942,-13.1374752,-26.0679045
PT2018078300,2,12103,-1.40980539,-7.479635053,-13.10336166,-18.10131279
PT2018078400,2,121071,-1.263481284,-5.435587415,-13.10974069,-11.37306369
PT2018078500,2,121071,-1.301545824,-5.473213787,-13.10817479,-11.36224635
PT2018078700,2,12105,-1.820661587,-11.21836804,-13.6124105,-25.96255271
PT2018078800,2,12105,-1.800485587,-11.2005454,-13.6124105,-25.96376675
PT2018078900,2,12105,-1.042872346,-11.31266916,-13.1379875,-26.06903432
PT2018079000,2,12105,-1.034053137,-11.30558134,-13.13676095,-26.06904991
PT2018079100,2,12105,-1.768304087,-11.17198316,-13.6124105,-25.96563383
PT2018079200,2,12111,-1.651947587,-13.23488192,-13.6124105,-24.29269528
PT2018079300,2,12111,-1.646884087,-13.22039438,-13.6124105,-24.28135352
PT2018079400,2,12111,-1.674093087,-13.2345567,-13.6124105,-24.26565194
PT2018079500,2,12123,-3.120448326,-7.979272253,-12.9398888,-13.62925124
PT2018079700,2,12123,-3.106218978,-9.191467137,-12.93835921,-18.13048826
PT2018079800,2,12124,-3.276046385,-6.223309478,-12.92170202,-13.68724628
PT2018079901,2,12071,-1.906461587,-5.603848424,-13.6124105,-15.78108652
PT2018080000,2,10894,-1.135254427,-1.511158216,-12.55302119,-13.73015396
PT2018080200,2,10894,-1.155593195,-1.536061036,-12.5514528,-13.73345381
PT2018080400,2,10885,-1.519993028,-3.6704683,-12.50420059,-17.10085691
PT2018080500,2,10885,-1.524517354,-3.679724399,-12.50225064,-17.10277601
PT2018080600,2,10885,-1.53532282,-3.693793581,-12.5011634,-17.10416989
PT2018080800,2,10883,-1.713199218,-3.401598191,-12.47806109,-12.60290888
PT2018080900,2,10883,-1.802955237,-3.501768268,-12.47307986,-12.61334362
PT2018080901,2,10883,-1.802955237,-5.734911158,-12.47307986,-15.955767
PT2018081000,2,10885,-1.495634506,-3.649032572,-12.50184686,-17.10172352
PT2018081100,2,10885,-1.526407739,-3.682818357,-12.501734129999999,-17.10325802
PT2018081400,2,10898,-1.735583416,-5.686992706,-12.5668684,-16.78370849
PT2018081500,2,10898,-1.64634724,-5.594535321,-12.57099989,-16.77953134
PT2018081600,2,10898,-1.649932054,-5.597242542,-12.5701728,-16.77852656
PT2018082000,2,10897,-1.525773803,-5.518924333,-12.54868862,-16.83561856
PT2018082100,2,10897,-1.562968561,-5.55913544,-12.54797868,-16.83933454
PT2018082200,2,10897,-1.519952667,-5.50888962,-12.54866488,-16.83050917
PT2018082300,2,10894,-1.132450177,-1.505449856,-12.55368222,-13.72801404
PT2018082400,2,10894,-1.141626604,-1.517341671,-12.55329002,-13.73004185
PT2018082500,2,10894,-1.131995968,-1.504655508,-12.55372982,-13.72775985
PT2018082600,2,10894,-1.168993007,-1.547488108,-12.55317187,-13.73215175
PT2018083400,2,10892,-1.443507602,-1.771362831,-12.5391261,-13.69178687
PT2018083500,2,10892,-1.442849504,-1.767723567,-12.54034632,-13.68965479
PT2018083900,2,10892,-1.441967835,-1.769644568,-12.53921576,-13.6916612
PT2018084000,2,10892,-1.434916342,-1.760543818,-12.539774,-13.69016214
PT2018084200,2,10892,-1.445508689,-1.768100035,-12.54052053,-13.68793157
PT2018084201,2,10892,-1.445508689,-4.942394098,-12.54052053,-15.49140366
PT2018084400,2,10897,-1.525576634,-5.51553399,-12.54875934,-16.83173951
PT2018084500,2,10897,-1.52572262,-5.597315561,-12.5488637,-13.5870898
PT2018084600,2,10897,-1.533185031,-5.526459269,-12.54839958,-16.83579166
PT2018084700,2,10888,-1.394609118,-3.502390627,-12.51816923,-17.08243667
PT2018085000,2,10888,-1.431915866,-3.545132482,-12.51547451,-17.08454226
PT2018085100,2,10888,-1.415247858,-3.523943685,-12.51681936,-17.08254812
PT2018085200,2,10888,-1.415921249,-3.526756184,-12.51659015,-17.08360242
PT2018085400,2,10891,-1.426528081,-2.892475497,-12.52400886,-12.34606435
PT2018085401,2,10891,-1.426528081,-5.453075877,-12.52400886,-13.49002189
PT2018085500,2,10883,-1.686490918,-3.37531759,-12.47691662,-12.60285707
PT2018085600,2,10883,-1.687166824,-3.374414243,-12.47814666,-12.60151554
PT2018085700,2,10883,-1.789106077,-3.485722596,-12.47390142,-12.61102733
PT2018085800,2,10883,-1.748730002,-3.446975554,-12.47522952,-12.61374102
PT2018086000,2,10899,-3.223591783,-1.665394788,-12.56505909,-9.797311824
PT2018086100,2,10899,-3.37590896,-1.81716835,-12.56397322,-9.806947096
PT2018086200,2,10899,-3.794912364,-2.235028183,-12.56635229,-9.832315472
