"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","RH"
"PT20181077002",2,"HH20181077","PT2018107700",-0.0512259364003555,-9.78140302297462,47.9329820514628
"PT20181077004",4,"HH20181077","PT2018107700",-4.5230086959762,-10.2267610240483,64.404433622631
"PT20181077012",2,"HH20181077","PT2018107701",-0.0512259364003555,-9.78140302297462,47.9329820514628
"PT20181078001",1,"HH20181078","PT2018107800",-2.75400488104111,-16.2345054942389,34.6603787716475
"PT20181078002",2,"HH20181078","PT2018107800",-7.35106439411153,-16.2636281772746,48.954119988217
"PT20181078004",4,"HH20181078","PT2018107800",-3.25911939486788,-16.646285742397,34.7715250310302
"PT20181080001",1,"HH20181080","PT2018108000",-3.01985104652554,-16.214261227706,35.4111954782799
"PT20181080002",2,"HH20181080","PT2018108000",-3.51559224926953,-11.0313741225494,56.027278408413
"PT20181080004",4,"HH20181080","PT2018108000",-3.486670789597,-16.6255250549077,35.4280277254218
"PT20181081001",1,"HH20181081","PT2018108100",-3.09365133108013,-16.2091873513119,35.621150573316
"PT20181081002",2,"HH20181081","PT2018108100",-3.51814975525445,-11.0254835586337,56.0642522119838
"PT20181081004",4,"HH20181081","PT2018108100",-3.50431797387475,-16.6188644982946,35.4944791240558
"PT20181082001",1,"HH20181082","PT2018108200",-3.09415546380282,-16.2085438009781,35.6243953000403
"PT20181082002",2,"HH20181082","PT2018108200",-3.56689294043465,-11.0261265805941,56.2658270993794
"PT20181082004",4,"HH20181082","PT2018108200",-3.56498250115978,-16.6195669548077,35.653546003707
"PT20181083001",1,"HH20181083","PT2018108300",-3.15649731846801,-16.2085103769971,35.7901589646351
"PT20181083002",2,"HH20181083","PT2018108300",-3.69055510479301,-11.0255631410036,56.7907786674781
"PT20181084001",1,"HH20181084","PT2018108400",-8.62707043185753,-22.8292520501126,30.7729745319297
"PT20181084002",2,"HH20181084","PT2018108400",-5.64938708700937,-12.8905534749028,56.6810573926745
"PT20181084004",4,"HH20181084","PT2018108400",-2.25514162017581,-11.4220617379309,49.4557785645211
"PT20181085001",1,"HH20181085","PT2018108500",-8.68902161033555,-22.8338116232169,30.909536392074
"PT20181085002",2,"HH20181085","PT2018108500",-5.61467076863707,-12.8848619892051,56.5577291930601
"PT20181086001",1,"HH20181086","PT2018108600",-13.8765423849475,-34.5925918987223,15.603350834837
"PT20181086002",2,"HH20181086","PT2018108600",-4.75292440649103,-15.7693968239053,41.8375394884268
"PT20181086004",4,"HH20181086","PT2018108600",-3.00125479553972,-11.0441200430776,53.8662683686461
"PT20181087001",1,"HH20181087","PT2018108700",-13.8452039394181,-34.5944092281875,15.5607338589432
"PT20181087002",2,"HH20181087","PT2018108700",-4.60960488149133,-15.7719402562021,41.3791630383979
"PT20181088001",1,"HH20181088","PT2018108800",-12.3595480421718,-30.4334697172049,20.6263825672957
"PT20181088002",2,"HH20181088","PT2018108800",-7.58072722092177,-18.0571987748517,42.8637739281154
"PT20181088004",4,"HH20181088","PT2018108800",-2.55039156481702,-16.6312168690193,33.0298230056745
"PT20181089001",1,"HH20181089","PT2018108900",-12.3079449959298,-30.4470560245837,20.514466966772
"PT20181089002",2,"HH20181089","PT2018108900",-7.5209013369039,-18.1030274380358,42.5009623734595
"PT20181089004",4,"HH20181089","PT2018108900",-2.4553885728172,-16.6849219768948,32.6514202144429
"PT20181090001",1,"HH20181090","PT2018109000",-12.2579678264204,-30.4443986687968,20.4373029224609
"PT20181090002",2,"HH20181090","PT2018109000",-7.46393220006174,-18.0934253836236,42.3488498976003
"PT20181091001",1,"HH20181091","PT2018109100",-12.2559281463268,-30.4439870125408,20.4347478218511
"PT20181091004",4,"HH20181091","PT2018109100",-3.33409075518151,-16.4872148929213,35.4339805199536
"PT20181092001",1,"HH20181092","PT2018109200",-13.9158424031574,-34.5959696290967,15.6482459947079
"PT20181092002",2,"HH20181092","PT2018109200",-4.66341675179859,-15.7764884484203,41.5316540274984
"PT20181092004",4,"HH20181092","PT2018109200",-3.03571218523608,-11.0562772611977,53.9522234690458
"PT20181093001",1,"HH20181093","PT2018109300",-13.8384931707031,-34.5947416699828,15.5517114322157
"PT20181093002",2,"HH20181093","PT2018109300",-4.61035824770919,-15.7724264024251,41.3798436680522
"PT20181094001",1,"HH20181094","PT2018109400",-4.06142344621852,-22.1473096614385,23.0479013768049
"PT20181094002",2,"HH20181094","PT2018109400",-3.83159973670247,-14.6110666472418,42.9540710653392
"PT20181094004",4,"HH20181094","PT2018109400",-3.68719785064119,-15.9580303430769,38.0193830854012
"PT20181095001",1,"HH20181095","PT2018109500",-4.07001635838334,-22.1474434351649,23.0624904433845
"PT20181095002",2,"HH20181095","PT2018109500",-3.8462477011182,-14.6114465982563,42.9998601436876
"PT20181095004",4,"HH20181095","PT2018109500",-3.7020150393267,-15.9593734342963,38.0572839267471
"PT20181096001",1,"HH20181096","PT2018109600",-4.05031259862394,-22.1474387781575,23.028441885005
"PT20181096002",2,"HH20181096","PT2018109600",-0.736404688459806,-4.48142971374553,75.7654389321439
"PT20181097001",1,"HH20181097","PT2018109700",-7.50838327371089,-22.9756982249834,27.8518390748547
"PT20181097002",2,"HH20181097","PT2018109700",0.446439642857143,-13.2174731168876,35.1354770511927
"PT20181097004",4,"HH20181097","PT2018109700",-1.50978798225257,-19.6756785913131,23.6365625132931
"PT20181098001",1,"HH20181098","PT2018109800",-7.75515324656183,-23.0015530206676,28.3233470218001
"PT20181098002",2,"HH20181098","PT2018109800",0.192322142857143,-13.2197719414139,35.7805668429711
"PT20181098004",4,"HH20181098","PT2018109800",-1.77826269095098,-19.6876547582179,24.0829006365537
"PT20181099001",1,"HH20181099","PT2018109900",-7.53378296048099,-22.970537184268,27.9192655449717
"PT20181099002",2,"HH20181099","PT2018109900",0.437989642857143,-13.2170954387214,35.158012818895
"PT20181099004",4,"HH20181099","PT2018109900",-1.50316868105359,-19.6726917649386,23.6311363557517
"PT20181100001",1,"HH20181100","PT2018110000",-11.0892803985465,-25.0184603505835,30.7316060696563
"PT20181100012",2,"HH20181100","PT2018110001",-6.14886621534631,-14.1978571193005,52.9400863030894
"PT20181101001",1,"HH20181101","PT2018110100",-11.0945962355617,-25.0192357586073,30.7424676827866
"PT20181101002",2,"HH20181101","PT2018110100",-6.15089967547079,-14.1996041032507,52.940738636808
"PT20181101004",4,"HH20181101","PT2018110100",-3.55219556154224,-12.8011310312387,48.7475017723987
"PT20181102001",1,"HH20181102","PT2018110200",-11.1306932548326,-25.0260599780682,30.8120111478019
"PT20181102002",2,"HH20181102","PT2018110200",-6.1500583631534,-14.1994568649435,52.9379764434385
"PT20181103001",1,"HH20181103","PT2018110300",-11.1159278192773,-25.0210695645299,30.7896433659739
"PT20181103002",2,"HH20181103","PT2018110300",-6.16859609079165,-14.2020842422988,53.0015528424846
"PT20181103004",4,"HH20181103","PT2018110300",-3.57311052777282,-12.8050486191393,48.8082604880102
"PT20181104001",1,"HH20181104","PT2018110400",-11.7224400383456,-23.0440281052303,38.5584231913476
"PT20181104002",2,"HH20181104","PT2018110400",-3.89916222477438,-12.1087599809242,52.8990783346492
"PT20181104004",4,"HH20181104","PT2018110400",1.75107520190275,-12.163169019353,34.832936000386
"PT20181105001",1,"HH20181105","PT2018110500",-11.7289028527017,-23.0399444403208,38.5923240979625
"PT20181105002",2,"HH20181105","PT2018110500",-3.92302267612454,-12.1065087816844,53.0032979112469
"PT20181105004",4,"HH20181105","PT2018110500",1.72498720355664,-12.1624017437281,34.9001154667312
"PT20181107001",1,"HH20181107","PT2018110700",-11.7625791707738,-23.0504073549733,38.6607107064064
"PT20181107012",2,"HH20181107","PT2018110701",-5.64978627443413,-15.7715228778718,44.7697742211293
"PT20181108001",1,"HH20181108","PT2018110800",-11.7519270259067,-23.047830882581,38.6365564595533
"PT20181108002",2,"HH20181108","PT2018110800",-3.93523712772168,-12.1143373745575,53.0184750002664
"PT20181109001",1,"HH20181109","PT2018110900",-8.22371519632497,-19.3983641281593,40.1918170367058
"PT20181109004",4,"HH20181109","PT2018110900",-0.670753663586295,-14.9972434136505,32.9449544922232
"PT20181109011",1,"HH20181109","PT2018110901",-8.22371519632497,-19.3983641281593,40.1918170367058
"PT20181109012",2,"HH20181109","PT2018110901",-11.1718614500058,-25.9648702254715,28.3948916384742
"PT20181110001",1,"HH20181110","PT2018111000",-9.95626533637156,-17.1374506895821,55.7545450354599
"PT20181110002",2,"HH20181110","PT2018111000",-7.94564419641079,-13.6226829684228,63.7067701068075
"PT20181110004",4,"HH20181110","PT2018111000",-5.52078536129228,-11.8302483834515,61.1312812344553
"PT20181112001",1,"HH20181112","PT2018111200",-7.25556843444998,-25.666788604795,21.4649062643775
"PT20181112002",2,"HH20181112","PT2018111200",-4.59302067475797,-15.0875759697603,43.733493544405
"PT20181112004",4,"HH20181112","PT2018111200",3.50384884204634,-11.7011273111464,31.9193674131247
"PT20181113001",1,"HH20181113","PT2018111300",-7.27330342571327,-25.6668720154316,21.4940976497933
"PT20181113002",2,"HH20181113","PT2018111300",-4.60499470433736,-15.0843607678151,43.7845694884895
"PT20181113004",4,"HH20181113","PT2018111300",3.49728821653038,-11.6997736940567,31.9375889405906
"PT20181114001",1,"HH20181114","PT2018111400",-7.40561282736863,-25.6760538027836,21.6964303016504
"PT20181114002",2,"HH20181114","PT2018111400",-4.72584232906996,-15.1001991552924,44.1276200147197
"PT20181114004",4,"HH20181114","PT2018111400",3.36352885695062,-11.7068067620165,32.2221035574073
"PT20181115001",1,"HH20181115","PT2018111500",-7.25909512932092,-25.6667547724205,21.4708057491184
"PT20181115002",2,"HH20181115","PT2018111500",-4.58714017133091,-15.0851412356373,43.7228975266606
"PT20181115004",4,"HH20181115","PT2018111500",3.50218245803291,-11.7008184075376,31.9239053767103
"PT20181116001",1,"HH20181116","PT2018111600",-6.97342339279298,-23.8520278281611,24.7261656649482
"PT20181116002",2,"HH20181116","PT2018111600",-5.62285487510684,-15.7962022490082,44.5868688076417
"PT20181116004",4,"HH20181116","PT2018111600",-0.946084766831327,-11.5705624053302,44.3902076179947
"PT20181117001",1,"HH20181117","PT2018111700",-6.97356996563305,-23.8520826095464,24.7263234732962
"PT20181118001",1,"HH20181118","PT2018111800",-10.5638811150068,-23.708185965183,33.1461810764951
"PT20181118002",2,"HH20181118","PT2018111800",-2.22760292397561,-13.7377959310558,40.9466916858499
"PT20181118044",4,"HH20181118","PT2018111804",3.03526486495657,-11.0854947850204,34.6550261769528
"PT20181119001",1,"HH20181119","PT2018111900",-10.5452437976355,-23.7113402439466,33.0879634267177
"PT20181119012",2,"HH20181119","PT2018111901",-2.1966841398361,-13.7369064302733,40.8562539905254
"PT20181119014",4,"HH20181119","PT2018111901",3.05339809170437,-11.0872932638805,34.6056482945395
"PT20181120001",1,"HH20181120","PT2018112000",-10.5386659085704,-23.7046696806215,33.0903693644497
"PT20181120002",2,"HH20181120","PT2018112000",-2.20592870539069,-13.7357472345555,40.8880179373378
"PT20181120004",4,"HH20181120","PT2018112000",3.05830319660666,-11.0852843197781,34.5991780492577
"PT20181121001",1,"HH20181121","PT2018112100",-10.5343668326049,-23.7091427264557,33.065926142383
"PT20181121002",2,"HH20181121","PT2018112100",-2.20001280107482,-13.7375205712383,40.8642538074385
"PT20181121004",4,"HH20181121","PT2018112100",3.07378206474291,-11.0808311822375,34.5735778403961
"PT20181122001",1,"HH20181122","PT2018112200",-10.5220989827699,-23.70880640915,33.0347895420244
"PT20181122002",2,"HH20181122","PT2018112200",-2.1874896648815,-13.737683192929,40.8259397883563
"PT20181122004",4,"HH20181122","PT2018112200",3.06429076020177,-11.0864660370216,34.5812755143028
"PT20181123001",1,"HH20181123","PT2018112300",0.668194123148623,-22.3259862201603,16.0228621364035
"PT20181123002",2,"HH20181123","PT2018112300",-1.55823669889526,-6.85330896982096,67.1873755349289
"PT20181124001",1,"HH20181124","PT2018112400",0.689195019948,-22.3264983571616,15.9978935484069
"PT20181124002",2,"HH20181124","PT2018112400",-1.54518902041135,-6.84790243992711,67.1508857088659
"PT20181124004",4,"HH20181124","PT2018112400",-3.15004095726827,-13.2514183584326,45.613841017835
"PT20181125001",1,"HH20181125","PT2018112500",0.706479388367,-22.3273170497841,15.9768179536398
"PT20181125002",2,"HH20181125","PT2018112500",-1.5231868391557,-6.83600480152058,67.1037356638266
"PT20181126001",1,"HH20181126","PT2018112600",0.718189512476788,-22.3274183705401,15.9631930013237
"PT20181126002",2,"HH20181126","PT2018112600",-1.50673875594581,-6.83501601606499,67.0278244517412
"PT20181126004",4,"HH20181126","PT2018112600",-3.10682438648352,-13.2414465457653,45.5041637993058
"PT20181127001",1,"HH20181127","PT2018112700",0.707284696125561,-22.327015710684,15.9763136664792
"PT20181128001",1,"HH20181128","PT2018112800",1.11391549719151,-19.7043755774817,19.4869805961705
"PT20181129001",1,"HH20181129","PT2018112900",1.13473122416867,-19.7046273179749,19.4574357419777
"PT20181129002",2,"HH20181129","PT2018112900",-3.64880327189145,-17.099825806203,34.4634071636756
"PT20181130001",1,"HH20181130","PT2018113000",1.10730114656144,-19.7043325094556,19.496317297343
"PT20181130002",2,"HH20181130","PT2018113000",-3.67460804652187,-17.1011128462947,34.5262230791198
"PT20181131001",1,"HH20181131","PT2018113100",-3.60588688540228,-20.8479913227496,24.9499596331023
"PT20181131002",2,"HH20181131","PT2018113100",-5.66972897993962,-16.782200125929,41.217219461667
"PT20181131004",4,"HH20181131","PT2018113100",-0.695820185488458,-8.86245346036978,53.9877278477622
"PT20181132001",1,"HH20181132","PT2018113200",-1.64464439571925,-21.0729265973403,21.1572561578839
"PT20181132002",2,"HH20181132","PT2018113200",-5.49325640083345,-16.8280814608942,40.5124724727924
"PT20181132004",4,"HH20181132","PT2018113200",-0.457852210117757,-7.87884212742959,57.2786298788866
"PT20181133001",1,"HH20181133","PT2018113300",-4.79965723002752,-24.9666694008228,18.9614185096659
"PT20181133004",4,"HH20181133","PT2018113300",-4.1811384142317,-17.0575693204734,35.9929132885136
"PT20181134001",1,"HH20181134","PT2018113400",-4.79419117775075,-24.966237851959,18.9543350154388
"PT20181134002",2,"HH20181134","PT2018113400",-3.84475409663161,-14.4838077040028,43.4476795586821
"PT20181134004",4,"HH20181134","PT2018113400",-4.189970407126,-17.0600767722666,36.0092146937808
"PT20181135001",1,"HH20181135","PT2018113500",-4.78629115062272,-24.9636560627358,18.9474440758454
"PT20181135002",2,"HH20181135","PT2018113500",-9.2757652097667,-22.4426214469571,33.4964372739818
"PT20181135004",4,"HH20181135","PT2018113500",-4.17918238784272,-17.0571822706939,35.9887962366162
"PT20181135012",2,"HH20181135","PT2018113501",-3.83289389949072,-14.478863179018,43.4267225111824
"PT20181136001",1,"HH20181136","PT2018113600",-6.97718393253383,-23.8502991747015,24.7371265169934
"PT20181136004",4,"HH20181136","PT2018113600",-0.949715644540504,-11.5656816822723,44.4193184869481
"PT20181136012",2,"HH20181136","PT2018113601",-7.91910952184847,-19.4695203991948,39.0145224799588
"PT20181137001",1,"HH20181137","PT2018113700",-6.32092497427701,-21.3749888814898,29.2602940234224
"PT20181137002",2,"HH20181137","PT2018113700",-7.70619896516176,-17.5964123532527,44.9990699153478
"PT20181137004",4,"HH20181137","PT2018113700",-1.52896392062884,-9.03908511968132,56.5952522041487
"PT20181137012",2,"HH20181137","PT2018113701",-6.32489687844074,-17.645173419913,40.298587916203
"PT20181138001",1,"HH20181138","PT2018113800",-7.08550461273906,-23.834199719415,24.9798839170226
"PT20181138002",2,"HH20181138","PT2018113800",-1.57680921705971,-6.07641263052503,71.4009279168445
"PT20181138004",4,"HH20181138","PT2018113800",0.578573222495003,-2.61959876476224,79.1442336070161
"PT20181139001",1,"HH20181139","PT2018113900",-7.06399567954406,-23.8327859554726,24.941726124265
"PT20181139002",2,"HH20181139","PT2018113900",-1.54051743992087,-6.06941416224853,71.24885920788
"PT20181139004",4,"HH20181139","PT2018113900",0.605890369364944,-2.6124140591895,79.0304298330141
"PT20181140001",1,"HH20181140","PT2018114000",-7.09154597601469,-23.8345812578587,24.990648061511
"PT20181140002",2,"HH20181140","PT2018114000",-1.55718021564687,-6.07308187959808,71.3161594417181
"PT20181140004",4,"HH20181140","PT2018114000",0.576929546007038,-2.61940250254595,79.1547745416253
"PT20181141001",1,"HH20181141","PT2018114100",-6.36655022617245,-21.3769445387304,29.3575388891436
"PT20181141004",4,"HH20181141","PT2018114100",-1.56299286503228,-9.04354050136651,56.7171133403255
"PT20181142001",1,"HH20181142","PT2018114200",-6.37963834974724,-21.3772319941495,29.3862023690659
"PT20181142002",2,"HH20181142","PT2018114200",-7.76556668430278,-17.6010046879783,45.1887329095507
"PT20181142004",4,"HH20181142","PT2018114200",-1.5573052859817,-9.04246802467545,56.6981785680317
"PT20181143001",1,"HH20181143","PT2018114300",-6.97285206138069,-23.8518955088569,24.7253715092682
"PT20181143004",4,"HH20181143","PT2018114300",-0.946307512750865,-11.5688422460905,44.3970356174153
"PT20181144001",1,"HH20181144","PT2018114400",-6.99880542010134,-23.853142114916,24.7719982237791
"PT20181144002",2,"HH20181144","PT2018114400",-5.62319898553402,-15.7959156517408,44.5890948241168
"PT20181144012",2,"HH20181144","PT2018114401",-5.62319898553402,-15.7959156517408,44.5890948241168
"PT20181144014",4,"HH20181144","PT2018114401",-0.958904235917557,-11.5741882110107,44.4189416196958
"PT20181145001",1,"HH20181145","PT2018114500",-8.64030206563786,-22.8338525453761,30.7922179402329
"PT20181145002",2,"HH20181145","PT2018114500",-5.65248118248914,-12.8927081958327,56.6845114393231
"PT20181145004",4,"HH20181145","PT2018114500",-2.26055756459864,-11.4247590825417,49.4649178281472
"PT20181146001",1,"HH20181146","PT2018114600",-8.64139321478286,-22.8339996638768,30.7944373481422
"PT20181146002",2,"HH20181146","PT2018114600",-5.65541225693915,-12.8905523233251,56.7070282233764
"PT20181146044",4,"HH20181146","PT2018114604",-2.2712463758964,-11.4219600153564,49.5150660802676
"PT20181147001",1,"HH20181147","PT2018114700",-6.35050061565848,-21.3765153733899,29.3226282175632
"PT20181147002",2,"HH20181147","PT2018114700",-7.70829906214972,-17.5971207350472,45.0036930059283
"PT20181147004",4,"HH20181147","PT2018114700",-1.55985515989536,-9.04327986508708,56.7051980488388
"PT20181148001",1,"HH20181148","PT2018114800",-8.61376599295791,-22.830401620441,30.7379552781697
"PT20181148002",2,"HH20181148","PT2018114800",-5.62620238517048,-12.887313338996,56.5960934265392
"PT20181148004",4,"HH20181148","PT2018114800",-2.23994915229201,-11.4212118928953,49.4036526246377
"PT20181149001",1,"HH20181149","PT2018114900",-8.58976176079674,-22.8274041977046,30.6886275829567
"PT20181149002",2,"HH20181149","PT2018114900",-5.59755665455789,-12.8816430928049,56.4989339984639
"PT20181149011",1,"HH20181149","PT2018114901",-8.58976176079674,-22.8274041977046,30.6886275829567
"PT20181149014",4,"HH20181149","PT2018114901",-2.20669254182831,-11.417550541436,49.2968524139094
"PT20181150001",1,"HH20181150","PT2018115000",-8.259615927836,-19.2987788756012,40.649155165513
"PT20181150002",2,"HH20181150","PT2018115000",-11.3099894104743,-26.0720175804204,28.4308894961522
"PT20181150004",4,"HH20181150","PT2018115000",-0.613003679295437,-15.0068772621005,32.7805176141607
"PT20181151001",1,"HH20181151","PT2018115100",-8.25870646480125,-19.3990807585123,40.2987651749861
"PT20181151002",2,"HH20181151","PT2018115100",-11.2116273179909,-25.9660030142905,28.4820820353982
"PT20181151004",4,"HH20181151","PT2018115100",-0.633901517851371,-15.0104836189529,32.8207379024999
"PT20181152001",1,"HH20181152","PT2018115200",-8.27109063473186,-19.399100417333,40.3375007194821
"PT20181152002",2,"HH20181152","PT2018115200",-11.2216512661511,-25.9661074518131,28.504576878078
"PT20181153001",1,"HH20181153","PT2018115300",-3.04186146657259,-16.2097025878448,35.4826661119148
"PT20181153002",2,"HH20181153","PT2018115300",-3.5099906335389,-11.0269532186766,56.0235571463503
"PT20181153004",4,"HH20181153","PT2018115300",-3.48804967815778,-16.6212104755402,35.4444505645598
"PT20181154001",1,"HH20181154","PT2018115400",-7.48462467839123,-27.7569130104445,18.0431163682454
"PT20181154002",2,"HH20181154","PT2018115400",-3.40081204499343,-12.28112066775,50.2635762651349
"PT20181155001",1,"HH20181155","PT2018115500",-6.77848789918427,-27.3067099519256,17.8131318402782
"PT20181155002",2,"HH20181155","PT2018115500",-3.47810863125009,-10.907373838827,56.4244752936761
"PT20181155004",4,"HH20181155","PT2018115500",-3.1528717537078,-18.2586338681679,30.1193358455836
"PT20181156001",1,"HH20181156","PT2018115600",-2.34360324495506,-19.2053695195323,26.1677408901686
"PT20181156002",2,"HH20181156","PT2018115600",-1.0326885029932,-9.02773189355763,54.6222586152943
"PT20181156004",4,"HH20181156","PT2018115600",-0.278629382203336,-9.85935541991323,48.4328435347041
"PT20181157001",1,"HH20181157","PT2018115700",-3.44143248183303,-25.0104096771487,17.0566650732083
"PT20181157002",2,"HH20181157","PT2018115700",-3.69463568471302,-11.0674914542183,56.6188537780669
"PT20181157004",4,"HH20181157","PT2018115700",-3.61236780151486,-16.1925617466671,37.0771262767368
"PT20181158001",1,"HH20181158","PT2018115800",-6.92285391279119,-27.3095290633916,18.007023144188
"PT20181159001",1,"HH20181159","PT2018115900",-6.8983760627409,-27.3056374332515,17.9796311156762
"PT20181159002",2,"HH20181159","PT2018115900",-3.61500510548076,-10.9028370480207,57.0248680531858
"PT20181159004",4,"HH20181159","PT2018115900",-3.20470579009575,-18.2579303983498,30.2376014840221
"PT20181160001",1,"HH20181160","PT2018116000",-7.35101508342265,-27.7627533352082,17.8484299460858
"PT20181160002",2,"HH20181160","PT2018116000",-3.42605729548025,-12.2992208426239,50.2850501846674
"PT20181160004",4,"HH20181160","PT2018116000",-3.13042358562237,-18.437289693047,29.6166966739001
"PT20181161001",1,"HH20181161","PT2018116100",-2.35565905850541,-19.2156960620016,26.1679631945453
"PT20181161002",2,"HH20181161","PT2018116100",-1.03955733958053,-9.03943709241843,54.5996902894349
"PT20181161004",4,"HH20181161","PT2018116100",-0.282559775995666,-9.8674674750234,48.415729839588
"PT20181162001",1,"HH20181162","PT2018116200",-3.43269651926205,-25.0078711491667,17.049450216782
"PT20181162002",2,"HH20181162","PT2018116200",-3.69040408497545,-11.0665974239749,56.6049700099396
"PT20181163001",1,"HH20181163","PT2018116300",-4.74125660558726,-24.9495182810084,18.9072346058115
"PT20181163002",2,"HH20181163","PT2018116300",-3.77208712240868,-14.4599395553227,43.2966650575348
"PT20181164001",1,"HH20181164","PT2018116400",-4.7216070721593,-24.9490881701511,18.879964117884
"PT20181164002",2,"HH20181164","PT2018116400",-3.75733935555058,-14.4603654977799,43.2474071198858
"PT20181165001",1,"HH20181165","PT2018116500",-4.72936083410436,-24.9518990652707,18.8862269312531
"PT20181165011",1,"HH20181165","PT2018116501",-4.72936083410436,-24.9518990652707,18.8862269312531
"PT20181165012",2,"HH20181165","PT2018116501",-3.76512300225233,-14.4653855641715,43.2547931116764
"PT20181165014",4,"HH20181165","PT2018116501",-4.12618532242332,-17.0612739837898,35.8336138114455
"PT20181166001",1,"HH20181166","PT2018116600",-3.41495903219231,-25.00474969838,17.0316929149606
"PT20181166004",4,"HH20181166","PT2018116600",-3.59491843172806,-16.1901013419408,37.0364015947435
"PT20181167001",1,"HH20181167","PT2018116700",-2.34986921799972,-19.2154064803808,26.1574101839307
"PT20181167002",2,"HH20181167","PT2018116700",-1.03709179898218,-9.04015737355934,54.5867689631538
"PT20181167004",4,"HH20181167","PT2018116700",-0.285423197232565,-9.86831751507266,48.4225649962776
"PT20181168001",1,"HH20181168","PT2018116800",-2.35842336887418,-19.2239343812292,26.1548815825083
"PT20181168002",2,"HH20181168","PT2018116800",-1.04216787566053,-9.04982099330876,54.5657713340761
"PT20181168004",4,"HH20181168","PT2018116800",-0.286684747435159,-9.8765588898617,48.3955703969624
"PT20181169001",1,"HH20181169","PT2018116900",-2.34164744420211,-19.2137673327975,26.1451777021292
"PT20181169002",2,"HH20181169","PT2018116900",-1.02416641410685,-9.03697789686534,54.5487566734357
"PT20181169004",4,"HH20181169","PT2018116900",-0.277502676110727,-9.86687938870474,48.4001788400905
"PT20181170001",1,"HH20181170","PT2018117000",-7.38414910273275,-25.6754710116352,21.6616806580802
"PT20181170002",2,"HH20181170","PT2018117000",-4.69825903722601,-15.1005273587529,44.034730036416
"PT20181170004",4,"HH20181170","PT2018117000",3.40071993061874,-11.7066531907307,32.1380737180493
"PT20181171001",1,"HH20181171","PT2018117100",-8.46874787594688,-22.7047973885231,30.7315733547776
"PT20181171002",2,"HH20181171","PT2018117100",-5.41421934447873,-12.7007257680944,56.538452815615
"PT20181171044",4,"HH20181171","PT2018117104",-2.0429139806739,-11.2916120760068,49.1965156599182
"PT20181172001",1,"HH20181172","PT2018117200",-8.46708898598334,-22.7036543999943,30.7307038901393
"PT20181172002",2,"HH20181172","PT2018117200",-5.43731814188806,-12.7020333939576,56.6316426595812
"PT20181172004",4,"HH20181172","PT2018117200",-2.06382713393901,-11.2926750788742,49.2682852254799
"PT20181173001",1,"HH20181173","PT2018117300",-8.47940503955633,-22.7045939761331,30.7576338131419
"PT20181173002",2,"HH20181173","PT2018117300",-5.43247050439157,-12.7012217479868,56.6145265467803
"PT20181173004",4,"HH20181173","PT2018117300",-2.03420985874573,-11.2903925195148,49.1697271605569
"PT20181174001",1,"HH20181174","PT2018117400",-8.64841990826904,-22.8326948948472,30.8148641964718
"PT20181174002",2,"HH20181174","PT2018117400",-5.64026005412551,-12.888508872308,56.6511157018535
"PT20181174004",4,"HH20181174","PT2018117400",-2.28302820732813,-11.4240338886129,49.5499889267729
"PT20181175001",1,"HH20181175","PT2018117500",-6.32262445241167,-21.3746528077963,29.264953028238
"PT20181175002",2,"HH20181175","PT2018117500",-7.70786263216515,-17.5957451643301,45.0073914800685
"PT20181175004",4,"HH20181175","PT2018117500",-1.56876227043572,-9.04272568910611,56.744774194631
"PT20181176001",1,"HH20181176","PT2018117600",-6.38640014048498,-21.3771621420442,29.4015828927169
"PT20181176002",2,"HH20181176","PT2018117600",-7.79855109493249,-17.6021457245325,45.299883992234
"PT20181176004",4,"HH20181176","PT2018117600",-1.57181808471215,-9.04299708458089,56.7563095410715
"PT20181177001",1,"HH20181177","PT2018117700",-6.37328161274569,-21.3770738579343,29.3723244089891
"PT20181177002",2,"HH20181177","PT2018117700",-7.75877777325157,-17.6005515441941,45.1667244682975
"PT20181178001",1,"HH20181178","PT2018117800",-6.32299347315325,-21.3749672906906,29.2649762461577
"PT20181178002",2,"HH20181178","PT2018117800",-7.76233312544,-17.5995417597499,45.1829977302073
"PT20181178004",4,"HH20181178","PT2018117800",-1.58749472580717,-9.04309869599474,56.8212661025585
"PT20181179001",1,"HH20181179","PT2018117900",-7.04384009928416,-23.8308040051551,24.907487961652
"PT20181179002",2,"HH20181179","PT2018117900",-1.52189126478063,-6.06259048814114,71.1885064457596
"PT20181179004",4,"HH20181179","PT2018117900",0.619016072694629,-2.60724164712716,78.9858852358375
"PT20181180001",1,"HH20181180","PT2018118000",-7.04388764709371,-23.8310331689118,24.9070702306531
"PT20181180002",2,"HH20181180","PT2018118000",-7.98492297065062,-19.4246439533951,39.3651192227133
"PT20181181001",1,"HH20181181","PT2018118100",-7.16446524723529,-23.8418256495705,25.1150746856872
"PT20181181002",2,"HH20181181","PT2018118100",-1.62218211061559,-6.09533737018532,71.536026910358
"PT20181181004",4,"HH20181181","PT2018118100",0.522964196601567,-2.64164985343134,79.3328356938279
"PT20181182001",1,"HH20181182","PT2018118200",-7.20982489524889,-23.8279919196474,25.234054434733
"PT20181182002",2,"HH20181182","PT2018118200",-1.69127110588039,-6.05288936700884,72.1335010776839
