hh_id,wave,heatable_room,heatable_share,no_heat_room,no_heat_share,heat_dur_master,room_number_heatuse,heat_regular,use_share,regular_share,total_room,Treat_V,T_ATW,T_ATA,T_Storage,Treat_hh,T_Timing,year
HH20180475,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,2019,2018
HH20180475,2,11,100,0,0,220,11,11,100,100,11,1,1,0,0,1,2019,2019
HH20180476,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,2019,2018
HH20180476,2,9,100,0,0,180,9,9,100,100,9,1,1,0,0,1,2019,2019
HH20180477,1,6,60,4,40,120,6,6,60,60,10,0,0,0,0,0,2019,2018
HH20180477,2,7,77.77777777777779,2,22.22222222222222,120,7,6,77.77777777777779,66.66666666666666,9,1,1,0,0,1,2019,2019
HH20180477,4,8,100,0,0,154,8,8,100,100,8,1,1,0,0,1,2019,2021
HH20180478,1,8,61.53846153846154,5,38.46153846153847,160,8,8,61.53846153846154,61.53846153846154,13,0,0,0,0,0,0,2018
HH20180478,4,8,61.53846153846154,5,38.46153846153847,160,8,8,61.53846153846154,61.53846153846154,13,0,0,0,0,0,0,2021
HH20180479,1,3,100,0,0,48,3,3,100,100,3,0,0,0,0,0,0,2018
HH20180479,2,3,100,0,0,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2019
HH20180479,4,2,66.66666666666666,1,33.33333333333333,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2021
HH20180480,1,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,0,2018
HH20180481,1,4,57.14285714285714,3,42.857142857142854,31,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2018
HH20180481,2,3,33.33333333333333,6,66.66666666666666,45,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,0,2019
HH20180481,4,8,72.72727272727273,3,27.27272727272727,112,8,8,72.72727272727273,72.72727272727273,11,0,0,0,0,0,0,2021
HH20180482,1,2,22.22222222222222,7,77.77777777777779,23,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,0,2018
HH20180482,4,4,57.14285714285714,3,42.857142857142854,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2021
HH20180483,1,1,11.11111111111111,8,88.88888888888889,3,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2018
HH20180483,2,1,11.11111111111111,8,88.88888888888889,1,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2019
HH20180483,4,1,16.666666666666664,5,83.33333333333334,5,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2021
HH20180484,1,2,15.384615384615385,11,84.61538461538461,1,1,1,7.6923076923076925,7.6923076923076925,13,0,0,0,0,0,0,2018
HH20180484,2,5,38.46153846153847,8,61.53846153846154,20,2,1,15.384615384615385,7.6923076923076925,13,0,0,0,0,0,0,2019
HH20180484,4,4,33.33333333333333,8,66.66666666666666,20,1,1,8.333333333333332,8.333333333333332,12,0,0,0,0,0,0,2021
HH20180485,1,1,11.11111111111111,8,88.88888888888889,11,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2018
HH20180485,2,2,28.57142857142857,5,71.42857142857143,11,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,0,2019
HH20180486,1,4,44.44444444444444,5,55.55555555555556,100,4,5,44.44444444444444,55.55555555555556,9,0,0,0,0,0,0,2018
HH20180486,2,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2019
HH20180486,4,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2021
HH20180487,1,1,50,1,50,20,1,1,50,50,2,0,0,0,0,0,0,2018
HH20180487,2,1,50,1,50,20,1,1,50,50,2,0,0,0,0,0,0,2019
HH20180487,4,10,90.9090909090909,1,9.090909090909092,200,10,10,90.9090909090909,90.9090909090909,11,0,0,0,0,0,0,2021
HH20180488,1,7,70,3,30,140,7,7,70,70,10,0,0,0,0,0,0,2018
HH20180488,2,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2019
HH20180488,4,8,66.66666666666666,4,33.33333333333333,160,8,8,66.66666666666666,66.66666666666666,12,0,0,0,0,0,0,2021
HH20180489,1,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
HH20180489,2,5,71.42857142857143,2,28.57142857142857,100,3,5,42.857142857142854,71.42857142857143,7,0,0,0,0,0,0,2019
HH20180489,4,5,71.42857142857143,2,28.57142857142857,70,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2021
HH20180490,1,6,66.66666666666666,3,33.33333333333333,66,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2018
HH20180490,4,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2021
HH20180491,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20180491,2,9,100,0,0,120,9,6,100,66.66666666666666,9,0,0,0,0,0,0,2019
HH20180491,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180492,1,7,70,3,30,63,7,7,70,70,10,0,0,0,0,0,0,2018
HH20180492,2,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2019
HH20180492,4,6,60,4,40,120,6,6,60,60,10,0,0,0,0,0,0,2021
HH20180493,1,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2018
HH20180493,2,7,87.5,1,12.5,128,7,7,87.5,87.5,8,0,0,0,0,0,0,2019
HH20180493,4,7,77.77777777777779,2,22.22222222222222,100,4,5,44.44444444444444,55.55555555555556,9,0,0,0,0,0,0,2021
HH20180494,1,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2018
HH20180494,4,12,100,0,0,240,12,12,100,100,12,0,0,0,0,0,0,2021
HH20180496,1,4,50,4,50,60,3,3,37.5,37.5,8,0,0,0,0,0,0,2018
HH20180496,2,4,50,4,50,60,3,3,37.5,37.5,8,0,0,0,0,0,0,2019
HH20180496,4,13,92.85714285714286,1,7.142857142857142,260,13,13,92.85714285714286,92.85714285714286,14,0,0,0,0,0,0,2021
HH20180497,1,6,66.66666666666666,3,33.33333333333333,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20180497,2,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2019
HH20180497,4,11,91.66666666666666,1,8.333333333333332,220,11,11,91.66666666666666,91.66666666666666,12,0,0,0,0,0,0,2021
HH20180498,1,6,66.66666666666666,3,33.33333333333333,80,5,4,55.55555555555556,44.44444444444444,9,0,0,0,0,0,0,2018
HH20180498,2,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,0,2019
HH20180498,4,11,68.75,5,31.25,220,11,11,68.75,68.75,16,0,0,0,0,0,0,2021
HH20180499,1,22,100,0,0,220,11,11,50,50,22,0,0,0,0,0,2019,2018
HH20180499,2,34,75.55555555555556,11,24.444444444444443,480,24,24,53.333333333333336,53.333333333333336,45,1,1,0,0,1,2019,2019
HH20180499,4,32,96.96969696969697,1,3.0303030303030303,280,14,14,42.42424242424242,42.42424242424242,33,1,1,0,0,1,2019,2021
HH20180500,1,3,23.076923076923077,10,76.92307692307693,31,2,2,15.384615384615385,15.384615384615385,13,0,0,0,0,0,2019,2018
HH20180500,2,14,100,0,0,41,3,3,21.428571428571427,21.428571428571427,14,1,0,0,0,0,2019,2019
HH20180500,4,20,74.07407407407408,7,25.925925925925924,40,2,2,7.4074074074074066,7.4074074074074066,27,1,0,0,0,0,2019,2021
HH20180501,1,1,12.5,7,87.5,1,1,1,12.5,12.5,8,0,0,0,0,0,0,2018
HH20180501,2,7,100,0,0,6,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,0,2019
HH20180501,4,3,42.857142857142854,4,57.14285714285714,3,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,0,2021
HH20180502,1,3,50,3,50,3,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2018
HH20180502,2,6,100,0,0,3,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2019
HH20180502,4,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2021
HH20180503,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,0,2018
HH20180503,2,5,100,0,0,81,5,5,100,100,5,0,0,0,0,0,0,2019
HH20180503,4,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2021
HH20180504,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20180504,2,6,75,2,25,101,6,6,75,75,8,0,0,0,0,0,0,2019
HH20180504,4,6,85.71428571428571,1,14.285714285714285,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2021
HH20180505,1,5,83.33333333333334,1,16.666666666666664,21,3,3,50,50,6,0,0,0,0,0,0,2018
HH20180505,2,6,85.71428571428571,1,14.285714285714285,5,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2019
HH20180505,4,6,75,2,25,46,4,4,50,50,8,0,0,0,0,0,0,2021
HH20180507,1,5,55.55555555555556,4,44.44444444444444,18,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,2019,2018
HH20180507,2,6,75,2,25,60,3,3,37.5,37.5,8,1,1,0,0,1,2019,2019
HH20180508,1,6,66.66666666666666,3,33.33333333333333,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2019,2018
HH20180508,2,7,77.77777777777779,2,22.22222222222222,80,4,4,44.44444444444444,44.44444444444444,9,1,1,1,0,1,2019,2019
HH20180508,4,5,55.55555555555556,4,44.44444444444444,60,3,3,33.33333333333333,33.33333333333333,9,1,1,1,0,1,2019,2021
HH20180509,1,4,40,6,60,20,4,4,40,40,10,0,0,0,0,0,2019,2018
HH20180509,2,4,40,6,60,80,4,4,40,40,10,1,0,0,0,0,2019,2019
HH20180509,4,10,100,0,0,180,9,9,90,90,10,1,1,0,0,1,2019,2021
HH20180510,1,4,80,1,20,60,3,3,60,60,5,0,0,0,0,0,2021,2018
HH20180510,2,1,50,1,50,20,1,1,50,50,2,0,0,0,0,0,2021,2019
HH20180510,4,2,66.66666666666666,1,33.33333333333333,21,2,2,66.66666666666666,66.66666666666666,3,1,1,1,0,1,2021,2021
HH20180511,1,4,44.44444444444444,5,55.55555555555556,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,2021,2018
HH20180511,2,4,44.44444444444444,5,55.55555555555556,80,2,4,22.22222222222222,44.44444444444444,9,0,0,0,0,0,2021,2019
HH20180511,4,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,1,1,0,0,1,2021,2021
HH20180512,1,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,2021,2018
HH20180512,2,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,2021,2019
HH20180512,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,1,1,0,0,1,2021,2021
HH20180513,1,3,33.33333333333333,6,66.66666666666666,3,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,2021,2018
HH20180513,2,3,37.5,5,62.5,3,1,1,12.5,12.5,8,0,0,0,0,0,2021,2019
HH20180513,4,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2021,2021
HH20180514,1,3,37.5,5,62.5,3,1,1,12.5,12.5,8,0,0,0,0,0,2019,2018
HH20180514,2,3,37.5,5,62.5,60,3,3,37.5,37.5,8,1,1,0,0,1,2019,2019
HH20180514,4,3,50,3,50,60,3,3,50,50,6,1,1,0,0,1,2019,2021
HH20180515,1,4,50,4,50,40,2,2,25,25,8,0,0,0,0,0,2019,2018
HH20180515,4,5,62.5,3,37.5,80,4,4,50,50,8,1,1,0,0,1,2019,2021
HH20180516,1,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,2019,2018
HH20180516,2,6,75,2,25,120,6,6,75,75,8,1,1,0,0,1,2019,2019
HH20180516,4,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2019,2021
HH20180519,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,2021,2018
HH20180519,2,5,55.55555555555556,4,44.44444444444444,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2021,2019
HH20180519,4,7,70,3,30,74,5,5,50,50,10,1,1,1,0,1,2021,2021
HH20180521,1,2,66.66666666666666,1,33.33333333333333,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,2019,2018
HH20180521,2,7,70,3,30,140,7,7,70,70,10,1,1,0,0,1,2019,2019
HH20180521,4,3,75,1,25,60,3,3,75,75,4,1,1,0,0,1,2019,2021
HH20180522,1,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,2019,2018
HH20180522,2,6,66.66666666666666,3,33.33333333333333,100,4,5,44.44444444444444,55.55555555555556,9,1,1,0,0,1,2019,2019
HH20180522,4,8,66.66666666666666,4,33.33333333333333,160,8,8,66.66666666666666,66.66666666666666,12,1,1,0,0,1,2019,2021
HH20180523,1,2,66.66666666666666,1,33.33333333333333,14,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,2019,2018
HH20180523,2,2,100,0,0,40,2,2,100,100,2,1,1,0,0,1,2019,2019
HH20180524,1,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,2019,2018
HH20180524,4,9,100,0,0,180,9,9,100,100,9,1,1,0,0,1,2019,2021
HH20180525,1,2,28.57142857142857,5,71.42857142857143,40,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,2019,2018
HH20180525,2,2,28.57142857142857,5,71.42857142857143,40,2,2,28.57142857142857,28.57142857142857,7,1,1,0,0,1,2019,2019
HH20180525,4,5,62.5,3,37.5,60,3,3,37.5,37.5,8,1,1,0,0,1,2019,2021
HH20180526,1,1,50,1,50,7,1,1,50,50,2,0,0,0,0,0,2019,2018
HH20180526,2,2,50,2,50,8,2,2,50,50,4,1,0,1,0,1,2019,2019
HH20180526,4,2,50,2,50,6,2,2,50,50,4,1,0,1,0,1,2019,2021
HH20180527,1,5,50,5,50,53,4,4,40,40,10,0,0,0,0,0,2019,2018
HH20180527,2,5,50,5,50,100,5,5,50,50,10,1,1,0,0,1,2019,2019
HH20180527,4,2,40,3,60,28,2,2,40,40,5,1,1,0,0,1,2019,2021
HH20180528,1,5,62.5,3,37.5,100,4,5,50,62.5,8,0,0,0,0,0,2019,2018
HH20180528,2,8,100,0,0,100,5,5,62.5,62.5,8,1,1,0,0,1,2019,2019
HH20180529,1,7,63.63636363636363,4,36.36363636363637,83,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,2019,2018
HH20180529,2,5,45.45454545454545,6,54.54545454545454,100,5,5,45.45454545454545,45.45454545454545,11,1,1,0,0,1,2019,2019
HH20180530,1,8,72.72727272727273,3,27.27272727272727,142,8,8,72.72727272727273,72.72727272727273,11,0,0,0,0,0,2019,2018
HH20180530,2,6,60,4,40,120,6,6,60,60,10,1,1,1,0,1,2019,2019
HH20180530,4,7,70,3,30,140,7,7,70,70,10,1,1,1,0,1,2019,2021
HH20180531,1,2,22.22222222222222,7,77.77777777777779,40,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,2021,2018
HH20180531,4,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,1,1,0,0,1,2021,2021
HH20180532,1,10,90.9090909090909,1,9.090909090909092,60,5,3,45.45454545454545,27.27272727272727,11,0,0,0,0,0,2021,2018
HH20180532,4,3,75,1,25,40,2,2,50,50,4,1,0,1,0,1,2021,2021
HH20180533,1,7,100,0,0,101,7,6,100,85.71428571428571,7,0,0,0,0,0,2021,2018
HH20180533,2,6,85.71428571428571,1,14.285714285714285,96,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,2021,2019
HH20180533,4,7,87.5,1,12.5,105,6,6,75,75,8,1,0,0,0,0,2021,2021
HH20180534,1,4,50,4,50,80,3,4,37.5,50,8,0,0,0,0,0,2019,2018
HH20180534,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2019,2019
HH20180534,4,9,100,0,0,120,6,6,66.66666666666666,66.66666666666666,9,1,1,0,0,1,2019,2021
HH20180535,1,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,2019,2018
HH20180535,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2019,2019
HH20180535,4,8,80,2,20,100,5,5,50,50,10,1,1,0,0,1,2019,2021
HH20180536,1,4,40,6,60,31,2,2,20,20,10,0,0,0,0,0,2020,2018
HH20180537,1,2,20,8,80,2,2,2,20,20,10,0,0,0,0,0,2020,2018
HH20180537,2,12,100,0,0,40,2,2,16.666666666666664,16.666666666666664,12,0,0,0,0,0,2020,2019
HH20180537,4,7,70,3,30,140,7,7,70,70,10,1,1,0,0,1,2020,2021
HH20180538,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,2020,2018
HH20180538,2,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,2020,2019
HH20180538,4,6,75,2,25,120,6,6,75,75,8,1,1,0,0,1,2020,2021
HH20180539,1,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,2019,2018
HH20180539,2,6,100,0,0,120,6,6,100,100,6,1,1,0,0,1,2019,2019
HH20180539,4,6,100,0,0,120,6,6,100,100,6,1,1,1,0,1,2019,2021
HH20180540,1,1,12.5,7,87.5,20,1,1,12.5,12.5,8,0,0,0,0,0,2019,2018
HH20180540,4,5,62.5,3,37.5,100,4,5,50,62.5,8,1,1,0,0,1,2019,2021
HH20180541,1,2,22.22222222222222,7,77.77777777777779,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,2019,2018
HH20180541,2,4,44.44444444444444,5,55.55555555555556,80,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2019
HH20180541,4,4,40,6,60,80,4,4,40,40,10,1,1,0,0,1,2019,2021
HH20180542,1,3,30,7,70,23,3,2,30,20,10,0,0,0,0,0,2019,2018
HH20180542,2,6,60,4,40,103,6,6,60,60,10,1,1,1,0,1,2019,2019
HH20180542,4,5,50,5,50,50,4,4,40,40,10,1,1,0,0,1,2019,2021
HH20180543,1,8,80,2,20,120,5,6,50,60,10,0,0,0,0,0,2019,2018
HH20180543,2,8,80,2,20,80,4,4,40,40,10,1,1,0,0,1,2019,2019
HH20180543,4,8,80,2,20,160,8,8,80,80,10,1,1,0,0,1,2019,2021
HH20180544,1,5,71.42857142857143,2,28.57142857142857,100,3,5,42.857142857142854,71.42857142857143,7,0,0,0,0,0,2021,2018
HH20180544,2,3,37.5,5,62.5,60,3,3,37.5,37.5,8,0,0,0,0,0,2021,2019
HH20180544,4,4,50,4,50,31,2,2,25,25,8,1,1,0,0,1,2021,2021
HH20180545,1,5,50,5,50,100,5,5,50,50,10,0,0,0,0,0,2021,2018
HH20180545,2,11,100,0,0,100,5,5,45.45454545454545,45.45454545454545,11,0,0,0,0,0,2021,2019
HH20180545,4,9,69.23076923076923,4,30.76923076923077,180,9,9,69.23076923076923,69.23076923076923,13,1,1,0,0,1,2021,2021
HH20180546,1,3,42.857142857142854,4,57.14285714285714,20,2,1,28.57142857142857,14.285714285714285,7,0,0,0,0,0,2021,2018
HH20180546,2,8,100,0,0,40,2,2,25,25,8,0,0,0,0,0,2021,2019
HH20180546,4,6,66.66666666666666,3,33.33333333333333,100,5,5,55.55555555555556,55.55555555555556,9,1,1,1,0,1,2021,2021
HH20180547,1,2,28.57142857142857,5,71.42857142857143,20,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,2021,2018
HH20180547,2,4,50,4,50,20,1,1,12.5,12.5,8,0,0,0,0,0,2021,2019
HH20180547,4,4,50,4,50,80,4,4,50,50,8,1,1,0,0,1,2021,2021
HH20180548,1,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20180548,2,9,100,0,0,180,9,9,100,100,9,0,0,0,0,0,0,2019
HH20180548,4,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2021
HH20180549,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,0,2018
HH20180549,4,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2021
HH20180550,1,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,0,0,0,0,0,0,2018
HH20180550,2,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2019
HH20180551,1,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2018
HH20180551,2,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2019
HH20180551,4,4,66.66666666666666,2,33.33333333333333,60,3,3,50,50,6,0,0,0,0,0,0,2021
HH20180552,1,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2018
HH20180552,2,7,100,0,0,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2019
HH20180552,4,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2021
HH20180553,1,4,80,1,20,100,4,5,80,100,5,0,0,0,0,0,0,2018
HH20180553,2,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2019
HH20180553,4,6,100,0,0,105,6,6,100,100,6,0,0,0,0,0,0,2021
HH20180554,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2018
HH20180554,2,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,0,2019
HH20180554,4,3,75,1,25,60,3,3,75,75,4,0,0,0,0,0,0,2021
HH20180555,1,7,87.5,1,12.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2018
HH20180555,2,8,88.88888888888889,1,11.11111111111111,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2019
HH20180556,1,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180556,2,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2019
HH20180556,4,9,100,0,0,180,9,9,100,100,9,0,0,0,0,0,0,2021
HH20180557,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20180557,2,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2019
HH20180557,4,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2021
HH20180558,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20180558,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180559,1,6,100,0,0,100,6,5,100,83.33333333333334,6,0,0,0,0,0,0,2018
HH20180559,2,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20180560,1,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2018
HH20180560,2,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2019
HH20180560,4,5,55.55555555555556,4,44.44444444444444,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,0,2021
HH20180561,1,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2018
HH20180561,2,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2019
HH20180561,4,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2021
HH20180562,1,5,50,5,50,100,5,5,50,50,10,0,0,0,0,0,0,2018
HH20180562,2,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2019
HH20180562,4,7,63.63636363636363,4,36.36363636363637,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,0,2021
HH20180563,1,6,85.71428571428571,1,14.285714285714285,82,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20180563,2,7,100,0,0,103,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2019
HH20180563,4,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2021
HH20180564,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20180564,2,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,0,0,0,0,0,0,2019
HH20180564,4,6,85.71428571428571,1,14.285714285714285,111,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2021
HH20180565,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20180565,2,6,100,0,0,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20180565,4,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2021
HH20180566,1,9,90,1,10,180,9,9,90,90,10,0,0,0,0,0,0,2018
HH20180566,2,7,100,0,0,120,5,6,71.42857142857143,85.71428571428571,7,0,0,0,0,0,0,2019
HH20180566,4,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2021
HH20180567,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20180567,2,5,62.5,3,37.5,120,5,6,62.5,75,8,0,0,0,0,0,0,2019
HH20180567,4,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2021
HH20180568,1,9,90,1,10,180,9,9,90,90,10,0,0,0,0,0,0,2018
HH20180568,2,10,100,0,0,160,6,8,60,80,10,0,0,0,0,0,0,2019
HH20180568,4,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2021
HH20180569,1,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2018
HH20180569,2,11,100,0,0,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,0,2019
HH20180569,4,7,70,3,30,140,7,7,70,70,10,0,0,0,0,0,0,2021
HH20180570,1,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20180570,2,7,100,0,0,105,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2019
HH20180570,4,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2021
HH20180571,1,5,83.33333333333334,1,16.666666666666664,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
